ringnr;adult_sex;year;month;day;locality;hatch_year;max_year;first_locality;last_locality;body_mass;thr_bill_depth;thr_bill_length;thr_tarsus;thr_wing
8573597;2;1995;6;11;27;1993;1995;27;27;34.6;8.7;14.8;19.8;81
8573598;2;1994;3;27;27;1993;1994;27;27;;7.97;14.43;19.9;78.64
8573598;2;1994;3;27;27;1993;1994;27;27;;;;20;
8573599;2;1994;6;8;28;1993;1997;27;28;29;7.8;14;18.3;80
8573599;2;1994;9;26;28;1993;1997;27;28;;;;;
8573599;2;1996;5;29;28;1993;1997;27;28;29.2;7.95;14.07;19.17;78.41
8573599;2;1996;7;18;28;1993;1997;27;28;32;;;;
8573599;2;1996;9;27;28;1993;1997;27;28;34.1;8.15;14.03;18.3;75.61
8573599;2;1997;5;20;28;1993;1997;27;28;33.7;8;13.5;18.4;80
8573599;2;1997;7;14;28;1993;1997;27;28;33.2;7.9;14.2;18.4;80
8573600;2;1994;3;27;27;1993;1994;27;27;;8.37;14.23;20;80.64
8573600;2;1994;3;27;27;1993;1994;27;27;;;;19.91;
8573601;2;1994;6;24;27;1993;1996;27;27;32;;;20.6;
8573601;2;1994;9;17;27;1993;1996;27;27;35.4;7.8;13.7;20.6;77
8573601;2;1996;5;25;27;1993;1996;27;27;36.8;8.3;13.7;20.6;76
8573601;2;1996;5;25;27;1993;1996;27;27;36.8;7.85;14.03;20.5;76.61
8573601;2;1996;6;12;27;1993;1996;27;27;;;;;
8573603;2;1994;5;22;27;1993;1998;27;27;34;9.07;14.53;20.9;79.64
8573603;2;1994;6;12;27;1993;1998;27;27;36.1;;;20.9;
8573603;2;1994;9;17;27;1993;1998;27;27;34.6;8.5;13.1;20.6;76
8573603;2;1995;6;11;27;1993;1998;27;27;35.7;8.8;14.6;20.5;79
8573603;2;1996;5;25;27;1993;1998;27;27;37;8.59;14.8;20.15;80.7
8573603;2;1996;5;25;27;1993;1998;27;27;37;8.7;14.7;20.8;80
8573603;2;1996;6;2;27;1993;1998;27;27;;;;;
8573606;2;1994;5;22;27;1993;1998;27;27;30.2;8.47;13.73;18.8;75.64
8573606;2;1995;5;31;27;1993;1998;27;27;31.6;8.2;14.1;18.8;77
8573606;2;1995;7;11;27;1993;1998;27;27;29.9;8.3;14.4;19.1;77
8573606;2;1996;6;6;27;1993;1998;27;27;37.8;8.15;14.47;18.97;78.41
8573606;2;1996;9;29;27;1993;1998;27;27;30.7;8.05;13.53;18.9;77.61
8573606;2;1997;5;15;27;1993;1998;27;27;32.7;8.3;14;18.9;78
8573607;2;1994;1;10;23;1993;1994;23;23;33.3;8.5;12.6;18.93;76
8573608;2;1994;1;14;33;1993;1998;331;331;30;8.6;12.9;16.45;74.5
8573608;2;1994;9;23;33;1993;1998;331;331;29.2;;;;
8573608;2;1995;10;2;33;1993;1998;331;331;29.7;8.1;13.6;16.4;76
8573608;2;1996;8;3;33;1993;1998;331;331;27.3;8.25;13.53;16.3;74.61
8573608;2;1996;9;20;33;1993;1998;331;331;30.2;8.35;13.83;16.2;74.61
8573608;2;1997;9;24;33;1993;1998;331;331;29.8;8.05;13.67;15.97;74.41
8573608;2;1998;8;15;33;1993;1998;331;331;27.8;8.5;13.35;16.18;76.09
8573609;2;1994;1;14;33;1993;1994;331;331;29.4;8.4;13.2;17.6;76.5
8573610;2;1994;1;14;33;1993;1995;331;332;33.6;9;13.4;19.73;79
8573610;2;1994;9;23;33;1993;1995;331;332;35.5;8.5;13.7;19.8;70
8573610;2;1995;5;12;33;1993;1995;331;332;40.4;8.3;13.2;19.9;
8573611;2;1994;1;14;33;1993;1994;331;331;33.8;8.7;12.5;19.38;78
8573611;2;1994;9;23;33;1993;1994;331;331;32.9;8.3;13.5;19.5;76
8573612;1;1994;1;14;33;1993;1994;331;331;32.2;8.8;13.3;17.87;80
8573612;1;1994;9;23;33;1993;1994;331;331;34.5;8.3;13.9;18.3;72
8573612;1;1995;5;5;33;1993;1994;331;331;;;;;
8573613;2;1994;1;14;33;1993;1994;331;331;32.7;9.1;13.9;20.62;78
8573614;1;1994;1;14;33;1993;1995;331;331;31.9;8.5;13.3;18.93;81
8573614;1;1994;9;23;33;1993;1995;331;331;31.8;;;;
8573614;1;1995;5;12;33;1993;1995;331;331;29.8;7.8;12.6;19.2;82
8573614;1;1995;10;2;33;1993;1995;331;331;33.6;8;13;19.2;82
8573615;1;1994;1;14;33;1993;1996;331;332;34;8.7;12.7;19.56;81
8573615;1;1994;9;23;33;1993;1996;331;332;33.7;;;;
8573615;1;1995;5;12;33;1993;1996;331;332;34.5;8.1;12.5;19.1;83
8573616;1;1994;1;14;33;1993;1995;331;331;28.9;9.3;13;17.33;79
8573616;1;1994;6;15;33;1993;1995;331;331;30.5;9.07;13.43;17.2;80.64
8573616;1;1994;9;23;33;1993;1995;331;331;34.1;8.8;13.6;16.9;79
8573617;1;1994;1;14;33;1993;1994;331;331;30.2;8.7;12.5;18.31;80
8573618;2;1994;1;14;33;1993;1994;331;331;28.4;8.3;12.6;19.2;81
8573618;2;1994;6;16;33;1993;1994;331;331;27.3;8.1;13;19.4;80
8573619;1;1994;1;14;33;1993;1994;331;331;31.9;9;13.5;19.82;83.5
8573619;1;1994;6;15;33;1993;1994;331;331;31;8.97;13.53;20;83.64
8573620;2;1994;1;14;33;1993;1994;331;331;31.8;9.1;13.4;19.73;80.5
8573620;2;1994;6;16;33;1993;1994;331;331;32.4;;;19.73;80
8573621;1;1994;1;14;33;1993;1996;331;331;30.8;8.7;13;17.16;78
8573621;1;1994;9;23;33;1993;1996;331;331;32.6;;;;
8573621;1;1995;5;12;33;1993;1996;331;331;29.3;8;12.5;16.6;77
8573622;2;1994;1;14;33;1993;1994;331;331;28.6;9;13.6;17.6;75
8573623;2;1994;1;14;33;1993;1994;331;331;28.2;8.7;13.1;16.62;77
8573624;2;1994;1;14;33;1993;1994;331;331;32.5;8.6;12.7;19.91;80
8573625;1;1994;1;15;33;1993;1994;331;331;36;9.1;13.7;19.65;80
8573625;1;1994;9;23;33;1993;1994;331;331;32.4;;;;
8573626;1;1994;1;15;33;1993;1996;331;331;31.6;9.1;13.2;17.96;81
8573626;1;1994;6;15;33;1993;1996;331;331;31.7;8.77;14.33;18;79.64
8573626;1;1994;9;23;33;1993;1996;331;331;31.6;;;;
8573626;1;1995;5;12;33;1993;1996;331;331;30.1;8.6;13.3;17.9;
8573626;1;1996;6;8;33;1993;1996;331;331;30.5;8.6;13.4;18;79
8573626;1;1996;6;8;33;1993;1996;331;331;30.5;8.55;13.43;18;79.61
8573626;1;1996;8;3;33;1993;1996;331;331;30.6;8.45;13.53;18;79.61
8573627;1;1994;1;15;33;1993;1994;331;331;30.1;8.6;13.2;19.29;80
8573628;2;1994;1;15;33;1993;1994;331;331;34.7;8.9;14.2;20.45;80
8573628;2;1994;6;15;33;1993;1994;331;331;31.6;8.77;13.93;20.5;81.64
8573628;2;1994;9;23;33;1993;1994;331;331;32.2;;;;
8573629;2;1994;1;15;33;1993;1996;331;332;33.5;9.1;12.9;19.65;77
8573629;2;1994;9;23;33;1993;1996;331;332;33.2;8.9;13.9;20.2;77
8573629;2;1995;10;4;33;1993;1996;331;332;32.1;8.4;13.6;19.9;78
8573629;2;1996;6;5;33;1993;1996;331;332;31.1;8.95;13.93;20.5;76.61
8573630;2;1994;1;15;33;1993;1995;331;331;26.4;8.5;12.4;16.53;77
8573630;2;1994;9;23;33;1993;1995;331;331;28.3;;;;
8573631;1;1994;1;15;33;1993;1994;331;331;29.9;9;13.2;16.89;80
8573632;1;1994;1;15;33;1993;1994;331;331;31;9;13.6;18.76;82
8573633;1;1994;1;15;33;1993;1994;331;331;32.1;9.1;14.2;20.18;84
8573633;1;1994;6;15;33;1993;1994;331;331;31.2;8.77;13.43;20.2;83.64
8573633;1;1994;6;16;33;1993;1994;331;331;31.3;8.5;13;20.2;83
8573634;2;1994;1;15;33;1993;1994;331;332;28.1;8.4;12.2;19.56;76.5
8573634;2;1994;9;23;33;1993;1994;331;332;35;;;;
8573635;2;1994;1;17;20;1993;1996;20;20;32.5;8.6;12.8;18.22;77
8573635;2;1994;5;12;20;1993;1996;20;20;31.5;8.3;13.1;18.2;78
8573635;2;1994;6;29;20;1993;1996;20;20;32.1;8.3;13.5;18;77
8573635;2;1994;7;15;20;1993;1996;20;20;38.2;8.4;13;18;77
8573635;2;1994;9;19;20;1993;1996;20;20;34;8.3;13;18.2;76
8573635;2;1995;5;27;20;1993;1996;20;20;32;8.1;13.6;18.2;80
8573635;2;1995;8;8;20;1993;1996;20;20;34.6;8.67;14.23;18.2;79.64
8573635;2;1996;5;23;20;1993;1996;20;20;31.4;8.25;13.73;18.2;77.61
8573635;2;1996;9;26;20;1993;1996;20;20;31.1;8.25;13.03;18.2;77.61
8573636;2;1994;1;19;29;1993;1994;29;29;31.6;8.3;12.2;19.02;78
8573636;2;1994;3;22;29;1993;1994;29;29;29.6;8.1;12.6;19.02;78
8573636;2;1994;5;16;29;1993;1994;29;29;30.3;8.1;13;19.1;78
8573636;2;1994;5;26;29;1993;1994;29;29;30.5;;;;
8573636;2;1994;6;29;29;1993;1994;29;29;29.8;;;19.3;
8573637;2;1994;1;19;29;1993;1994;29;29;36.6;9.3;12.9;20.09;76
8573638;1;1994;1;19;29;1993;1994;29;29;30;8.4;11.8;18.13;79
8573638;1;1994;3;22;29;1993;1994;29;29;29.2;8.17;12.33;17.6;78.64
8573639;1;1994;1;19;29;1993;1994;29;29;34.2;8.6;12.3;20.18;81
8573639;1;1994;5;16;29;1993;1994;29;29;32.5;8.2;12.9;20;81
8573639;1;1994;5;26;29;1993;1994;29;29;33.6;8.67;12.93;20.3;81.64
8573639;1;1994;6;29;29;1993;1994;29;29;33;;;20.2;80.64
8573640;2;1994;1;19;29;1993;1994;29;29;31.6;8.5;12.4;19.73;76
8573640;2;1994;3;22;29;1993;1994;29;29;32.3;8.3;13;19.73;76
8573640;2;1994;8;6;29;1993;1994;29;29;31.2;8.57;13.53;19.7;75.64
8573641;2;1994;1;19;29;1993;1995;29;29;29.5;8.6;11.7;19.02;77
8573641;2;1994;3;22;29;1993;1995;29;29;28.8;8.1;12.6;19.11;77.5
8573642;1;1994;1;23;26;1993;1994;26;26;31.6;8.4;13.7;20.98;81
8573642;1;1994;5;13;26;1993;1994;26;26;31.1;8.1;12.8;20.8;81
8573642;1;1994;6;27;26;1993;1994;26;26;29.8;7.9;12.9;21;81
8573642;1;1994;9;22;26;1993;1994;26;26;32.6;7.8;13.3;21;79
8573643;2;1994;1;23;26;1993;1994;26;26;24;8.3;13;19.91;77
8573643;2;1994;5;13;26;1993;1994;26;26;35.6;8;13;19.9;77
8573643;2;1994;9;22;26;1993;1994;26;26;30.6;8.1;13.2;20.1;74
8573644;1;1994;1;24;26;1993;1994;26;26;33.3;8;13.4;20.18;80
8573644;1;1994;5;18;26;1993;1994;26;26;30.2;7.8;12.5;20.1;81
8573644;1;1994;6;27;26;1993;1994;26;26;30.3;7.7;12.9;20.1;80
8573645;2;1994;1;24;26;1993;1994;26;26;35.5;8.7;13.4;20.54;78
8573645;2;1994;5;13;26;1993;1994;26;26;32.5;8.4;13.6;20.6;78
8573645;2;1994;5;18;26;1993;1994;26;26;31.9;8.3;13.7;20.2;79
8573645;2;1994;6;21;26;1993;1994;26;26;32.3;8.5;14.2;20.8;76
8573645;2;1994;6;27;26;1993;1994;26;26;32.1;8.2;14.1;20.7;77
8573645;2;1995;3;15;26;1993;1994;26;26;;;;;
8573646;2;1994;1;24;26;1993;1994;26;26;31.3;8.4;12.8;19.2;78
8573646;2;1994;6;27;26;1993;1994;26;26;33.4;7.9;13.2;19;78
8573647;2;1994;1;24;26;1993;1997;26;35;30.7;8.6;13.6;19.2;77
8573647;2;1995;6;18;35;1993;1997;26;35;27.8;8.1;13.8;19.4;77
8573648;1;1994;1;24;26;1993;1994;26;26;31.9;8.3;13.1;19.29;80
8573648;1;1994;5;18;26;1993;1994;26;26;29.7;8.2;13.4;19;80
8573648;1;1994;5;25;26;1993;1994;26;26;30.3;8.3;13.6;19.3;79
8573649;1;1994;1;25;21;1993;1996;21;21;35;8.4;12.9;18.76;83
8573650;2;1994;1;25;21;1993;1995;21;21;31.5;8.7;12.6;18.93;81
8573651;1;1994;1;25;21;1993;1997;21;21;33.5;8.7;12.7;19.02;81.5
8573652;2;1994;1;25;21;1993;1996;21;21;33.8;8.8;13.4;18.49;78
8573652;2;1996;7;10;21;1993;1996;21;21;34.2;8.15;14.23;18.7;76.61
8573652;2;1996;10;1;21;1993;1996;21;21;33.7;8.05;13.23;18.4;75.61
8573653;2;1994;1;25;21;1993;1997;21;21;33.5;8.9;14;20;82
8573654;1;1994;1;25;21;1993;1994;21;21;34.2;8.3;13.1;20.27;82.5
8573655;2;1994;1;25;21;1993;1994;21;21;25.6;8.7;12.7;19.47;78
8573656;1;1994;1;25;21;1993;1994;21;21;35;8.6;14.4;20.54;86
8573657;2;1994;1;25;21;1993;1996;21;21;33.8;8.7;13.4;19.56;79
8573657;2;1996;5;31;21;1993;1996;21;21;34;8.15;14.73;19.2;78.61
8573657;2;1996;6;10;21;1993;1996;21;21;33;8.29;13.8;19.25;80.7
8573657;2;1996;6;27;21;1993;1996;21;21;35.3;8.4;14.1;19.1;81
8573657;2;1996;7;10;21;1993;1996;21;21;34.1;8.45;14.63;19.2;79.61
8573657;2;1996;10;1;21;1993;1996;21;21;35.4;8.25;13.73;19;73.61
8573658;2;1994;1;25;21;1993;1994;21;27;32.7;8.3;13.6;19.65;78.5
8573658;2;1994;6;24;27;1993;1994;21;27;35;;;19.9;
8573659;1;1994;1;25;21;1993;1994;21;21;29.4;7.9;12.5;19.02;80
8573660;1;1994;3;27;27;1993;1994;27;27;;8.27;13.23;18.5;79.64
8573660;1;1994;3;27;27;1993;1994;27;27;33.8;8.3;13.1;18;79.5
8573660;1;1994;6;24;27;1993;1994;27;27;35.3;;;18.7;79.64
8573660;1;1994;6;28;27;1993;1994;27;27;36.7;;;18.7;
8573660;1;1994;9;18;27;1993;1994;27;27;36.1;7.9;13.3;18.4;79
8573661;1;1994;3;27;27;1993;1994;27;27;;8.47;13.93;20.6;77.64
8573661;1;1994;3;27;27;1993;1994;27;27;30.7;8.6;13.5;20.8;77
8573662;2;1994;3;27;27;1993;1994;27;27;28.4;8.2;12.8;19.56;79
8573663;2;1994;3;27;27;1993;1994;27;27;;8.37;13.63;20.2;80.64
8573663;2;1994;6;10;27;1993;1994;27;27;34;;;20.1;
8573663;2;1994;6;12;27;1993;1994;27;27;33;;;20.1;80.64
8573663;2;1994;8;11;27;1993;1994;27;27;;;;;
8573664;2;1994;3;27;27;1993;1994;27;27;;8.37;13.73;20.5;78.64
8573665;2;1994;3;27;27;1993;1994;27;27;;8.07;12.83;19.2;77.64
8573673;2;1994;5;18;26;1993;1995;26;26;32;7.8;13.5;19.1;77
8573673;2;1994;6;27;26;1993;1995;26;26;28.5;8.1;13.6;18.5;77
8573673;2;1995;10;6;26;1993;1995;26;26;32;8.57;12.63;19.1;76.64
8573682;2;1994;5;25;26;1993;1999;26;26;36.6;8.1;13.7;20.5;80
8573682;2;1994;6;21;26;1993;1999;26;26;31.8;8.1;13.7;20.2;80
8573682;2;1994;9;22;26;1993;1999;26;26;32.6;8.5;13.9;20.8;80
8573682;2;1995;6;12;26;1993;1999;26;26;35.6;8.2;14;20.3;80
8573682;2;1996;5;24;26;1993;1999;26;26;33.4;8.05;14.13;20.4;80.61
8573682;2;1996;7;9;26;1993;1999;26;26;30.6;8.3;13.7;20.4;80
8573682;2;1997;5;16;26;1993;1999;26;26;30.6;8.3;13.7;20.4;80
8573682;2;1997;6;19;26;1993;1999;26;26;31.5;8.2;13.4;20.6;80
8573682;2;1997;9;30;26;1993;1999;26;26;34.3;8.35;13.57;20.37;76.41
8573683;2;1994;5;26;28;1993;1999;28;28;32.3;8.2;13.1;18.4;76
8573683;2;1994;9;26;28;1993;1999;28;28;33.3;;;18.4;70
8573683;2;1996;3;6;29;1993;1999;28;28;32;8.3;13.3;18.6;78
8573683;2;1996;7;3;28;1993;1999;28;28;33.8;8.1;13.5;18.6;79
8573683;2;1996;7;18;28;1993;1999;28;28;32;;;;
8573684;1;1994;5;26;28;1993;1995;28;28;29.7;8.5;13.1;19.1;80
8573685;1;1994;5;26;28;1993;1994;28;28;33.3;8.5;13.6;20.5;83
8573685;1;1994;9;26;28;1993;1994;28;28;36.3;8.5;13.5;;83
8573686;1;1994;5;26;28;1993;1996;28;28;31.7;8.3;13.9;20.1;81
8573686;1;1994;9;26;28;1993;1996;28;28;33.3;;;20.1;79
8573686;1;1995;7;4;28;1993;1996;28;28;32.6;8.3;13.7;20.2;81
8573687;2;1994;5;26;28;1993;1997;28;28;31.3;8.2;13.2;19.8;79
8573687;2;1994;9;26;28;1993;1997;28;28;30.3;8.1;14.1;19.8;78
8573688;2;1994;5;27;20;1993;1994;20;20;33.5;8.2;14.1;19.3;78
8573720;1;1994;5;24;22;1993;1997;22;22;30.7;8.27;13.03;19.2;80.64
8573720;1;1994;5;24;22;1993;1997;22;22;;;;;
8573721;1;1994;5;24;22;1993;1994;22;22;31.5;8.37;13.33;20.4;80.64
8573721;1;1994;5;24;22;1993;1994;22;22;31.5;;;;
8573722;1;1994;5;26;29;1993;1994;29;29;33.9;8.67;14.43;20.1;82.64
8573722;1;1994;6;8;29;1993;1994;29;29;34;;;19.9;82.64
8573743;2;1996;5;27;27;1994;1996;27;27;30.9;7.99;13.6;;78.7
8573744;1;1994;6;10;27;1993;1994;27;27;29.5;;;18.8;
8573744;1;1994;6;21;27;1993;1994;27;27;30.7;;;18.9;80.64
8573744;1;1994;9;17;27;1993;1994;27;27;33.4;8;13.6;18.8;79
8573745;1;1994;6;10;27;1993;1997;27;27;30.6;8.27;12.93;20.3;82.64
8573745;1;1994;9;24;27;1993;1997;27;27;33.4;8.4;13.7;19.7;83
8573745;1;1995;10;4;27;1993;1997;27;27;32;8.3;13.7;19.4;82
8573745;1;1996;9;29;27;1993;1997;27;27;32.1;8.39;12.9;19.55;82.7
8573745;1;1997;5;18;27;1993;1997;27;27;30.9;8;12.7;19.5;85
8573746;2;1994;6;12;27;1993;1996;27;27;39.2;8.77;14.33;19.5;80.64
8573746;2;1994;9;24;27;1993;1996;27;27;34.6;8.6;13.8;19.1;77
8573746;2;1995;10;3;27;1993;1996;27;27;32.7;8.5;14.2;19.2;77
8573746;2;1996;5;15;27;1993;1996;27;27;38.7;8.4;13.1;19;78
8573747;1;1994;6;15;33;1993;1995;332;331;31.7;8.77;12.83;19.4;79.64
8573748;1;1994;6;15;33;1993;1994;332;332;30.3;8.77;13.23;18.8;82.64
8573748;1;1994;9;23;33;1993;1994;332;332;34.9;;;;
8573749;2;1994;6;15;33;1993;1995;332;332;31.6;8.87;14.33;20.4;77.64
8573749;2;1994;9;23;33;1993;1995;332;332;32.4;9.1;14.5;20.7;77
8573750;2;1994;6;15;33;1993;1994;332;332;38.3;8.37;13.33;19.4;80.64
8573751;1;1994;6;15;33;1993;1996;332;332;29.2;8.67;13.23;19.5;80.64
8573751;1;1995;6;26;33;1993;1996;332;332;29.5;8.5;13.5;19.5;82
8573752;1;1994;6;15;33;1993;1998;332;332;31.7;8.87;14.03;20;80.64
8573752;1;1994;9;23;33;1993;1998;332;332;33.4;8.8;14.1;20.2;77
8573752;1;1995;6;26;33;1993;1998;332;332;31.9;8.7;14.5;19.9;81
8573753;2;1994;6;15;33;1993;1994;332;332;29.7;8.57;13.93;18.3;75.64
8573754;1;1994;6;15;33;1993;1995;332;332;28.7;8.87;13.53;19.6;83.64
8573754;1;1994;9;23;33;1993;1995;332;332;30;8.9;13.3;19.7;82
8573754;1;1995;6;26;33;1993;1995;332;332;29.7;8.8;13;19.5;82
8573755;2;1994;6;15;33;1993;1996;332;332;29.5;8.37;14.23;20.3;77.64
8573755;2;1994;9;23;33;1993;1996;332;332;35.6;8.3;13.7;19.5;75
8573755;2;1995;6;26;33;1993;1996;332;332;29.5;8;13.7;19.2;77
8573756;1;1994;6;15;33;1993;1994;332;332;32.8;8.77;13.23;19.6;79.64
8573757;1;1994;6;15;33;1993;1996;332;332;31.3;8.47;13.43;18.9;81.64
8573757;1;1994;9;23;33;1993;1996;332;332;32.7;;;;
8573758;2;1994;6;15;33;1993;1995;332;331;32.3;8.67;13.83;20;76.64
8573759;1;1994;6;15;33;1993;1996;332;332;;8.47;13.33;19.5;81.64
8573759;1;1995;6;26;33;1993;1996;332;332;30.1;8.3;13;19.5;81
8573759;1;1995;10;4;33;1993;1996;332;332;32.9;8.1;12.6;19.5;83
8573760;2;1994;6;15;33;1993;1994;332;332;37.9;8.17;13.43;18.9;76.64
8573760;2;1994;9;23;33;1993;1994;332;332;34.1;;;;
8573761;2;1994;6;15;33;1993;1996;332;332;36.4;8.37;15.13;19.6;78.64
8573762;1;1994;6;15;33;1993;1994;332;332;31.4;8.47;12.93;19.6;79.64
8573781;1;1994;6;24;27;1993;1994;27;27;35;8.77;13.63;20.3;80.64
8573781;1;1994;9;18;27;1993;1994;27;27;36;8.4;14.1;20.1;81
8573781;1;1994;9;24;27;1993;1994;27;27;35.9;9;14.3;20.3;79
8573783;2;1994;6;24;27;1993;1994;27;27;33;;;18.6;
8573786;1;1996;5;27;27;1994;1996;27;27;28.8;7.8;12.8;18.9;79
8573786;1;1996;5;27;27;1994;1996;27;27;28.8;7.85;12.83;19;78.61
8573787;1;1994;6;27;27;1993;1996;27;27;30.5;8.07;13.53;19.1;79.64
8573787;1;1996;5;14;27;1993;1996;27;27;29.6;7.8;13.4;18.7;81
8573787;1;1996;6;11;27;1993;1996;27;27;31.4;;;;
8573801;1;1995;6;6;26;1994;1996;26;26;31.6;7.5;12.9;19.4;80
8573801;1;1995;7;21;26;1994;1996;26;26;32.2;;;19.8;80
8573801;1;1996;6;2;26;1994;1996;26;26;;;;;
8573805;2;1994;6;8;28;1993;1995;28;28;33.9;8.6;13.6;19.8;79
8573805;2;1994;9;26;28;1993;1995;28;28;35.3;8.4;13.6;19.9;76
8573805;2;1995;6;14;28;1993;1995;28;28;33.9;8.7;13.6;20.1;77
8573808;1;1995;6;14;28;1994;1996;28;28;32.4;8.4;13.5;19.8;79
8573813;1;1994;6;11;24;1993;1997;24;24;34.7;8.4;13.4;19.6;78
8573814;2;1994;6;11;24;1993;1995;24;24;33.3;8.9;14.3;18.7;79
8573815;1;1995;5;16;24;1994;1998;24;24;30.5;7.9;12.7;19.4;81
8573815;1;1995;10;7;24;1994;1998;24;24;31.4;7.9;13.2;19.1;81
8573815;1;1998;8;1;24;1994;1998;24;24;30.7;7.8;13.3;19.2;84
8573816;1;1994;6;12;24;1993;1994;24;24;31.8;8.4;13.4;19.3;78
8573817;2;1994;6;12;24;1993;1994;24;24;37.6;8.2;13.3;19.7;
8573828;1;1994;6;17;28;1993;1995;28;28;32.6;8.4;13.2;19;80
8573828;1;1994;9;26;28;1993;1995;28;28;34;8.2;13.2;18.9;78
8573828;1;1995;6;19;28;1993;1995;28;28;;8.87;13.43;18.8;
8573833;2;1995;8;6;29;1994;1995;28;29;31.7;8.57;13.03;19.7;78.64
8573833;2;1995;10;5;29;1994;1995;28;29;33.8;8.67;12.93;19.8;78.64
8573841;2;1994;6;21;26;1993;1994;26;26;29.5;8.2;13;18.3;79
8573841;2;1994;9;22;26;1993;1994;26;26;30;8.6;13.4;18.6;79
8573847;2;1994;6;22;24;1993;1996;24;24;31.5;8.6;14;19.4;76
8573847;2;1995;6;21;24;1993;1996;24;24;34.6;8.3;14.4;20.6;76
8573847;2;1995;10;7;24;1993;1996;24;24;30.5;8.3;14;19.5;77
8573848;2;1994;6;22;24;1993;1994;24;24;34.6;8.3;13.6;20.1;79
8573849;1;1994;6;23;24;1993;1994;24;24;33.2;8.37;12.93;19.5;79.64
8573850;1;1994;6;23;24;1993;1994;24;24;33.7;8.4;14;19;81
8573851;2;1994;6;23;24;1993;1994;24;24;31.2;8;13;19.3;75
8573851;2;1995;5;15;24;1993;1994;24;24;;;;;
8573854;1;1995;5;13;23;1994;1995;24;23;31.4;7.9;13.7;19.6;79
8573856;1;1994;6;27;26;1993;1999;26;26;30.5;7.8;13.3;18.4;78
8573856;1;1994;9;22;26;1993;1999;26;26;31.3;7.7;12.8;18.4;77
8573856;1;1995;6;6;26;1993;1999;26;26;31.2;7.8;14;18.6;80
8573856;1;1998;10;23;26;1993;1999;26;26;31.2;7.7;12.85;18.78;80.09
8573856;1;1999;5;18;26;1993;1999;26;26;30.3;8;13.7;18.7;82
8573856;1;1999;7;21;26;1993;1999;26;26;;8.1;14.1;18.5;82
8573857;2;1995;6;6;26;1994;1996;26;26;29.4;7.5;12.4;17.2;74
8573857;2;1995;10;6;26;1994;1996;26;26;28.5;8;12.5;17.3;75
8573857;2;1996;6;3;26;1994;1996;26;26;27.3;7.9;12.9;17.2;74
8573859;2;1995;5;24;26;1994;1995;26;26;32;7.8;13.8;18.8;79
8573859;2;1995;6;6;26;1994;1995;26;26;32.8;8;13.2;18.9;77
8573864;2;1995;5;27;20;1994;1998;20;20;32;7.9;13.1;19.5;77
8573864;2;1996;6;12;20;1994;1998;20;20;34.9;8.1;13.3;19.6;77
8573864;2;1996;6;19;20;1994;1998;20;20;33.5;;;;
8573864;2;1996;9;26;20;1994;1998;20;20;31.9;7.95;13.33;19.6;75.61
8573864;2;1998;5;19;20;1994;1998;20;20;36.4;8.4;13.7;19.4;76
8573864;2;1998;6;7;20;1994;1998;20;20;33.5;8.3;13.65;19.38;75.09
8573864;2;1998;10;25;20;1994;1998;20;20;31.8;8;13.05;19.78;76.09
8573871;2;1994;7;5;28;1993;1994;28;28;31.8;8;13.5;19.6;78
8573871;2;1994;9;26;28;1993;1994;28;28;32.3;;;;
8573872;1;1994;7;5;28;1993;1999;28;28;31.1;8.3;13.6;18.7;76
8573872;1;1995;7;4;28;1993;1999;28;28;30.7;8.3;13.7;19.7;77
8573873;2;1994;7;5;28;1993;1994;28;28;34.4;8.3;12.3;17.7;76
8573873;2;1994;7;13;28;1993;1994;28;28;34.5;8.2;12.8;17.9;75
8573873;2;1994;7;13;28;1993;1994;28;28;;8.08;13.21;17.84;74.78
8573874;1;1995;6;14;28;1994;1998;28;28;31.2;8.3;13.6;19;79
8573874;1;1996;5;29;28;1994;1998;28;28;32.3;8.1;13.5;19;80
8573875;2;1995;6;1;26;1994;1996;28;26;30.6;8.3;13.7;18.6;75
8573875;2;1995;10;6;26;1994;1996;28;26;36.2;8.4;13.3;18.8;76
8573875;2;1996;6;3;26;1994;1996;28;26;31.4;8.25;14.13;19;76.61
8573875;2;1996;7;10;26;1994;1996;28;26;31.5;8.3;13.8;18.6;77
8573876;1;1994;7;5;28;1993;1994;28;28;30.8;8.3;12.7;19;78
8573889;1;1996;5;26;27;1994;1997;27;27;34.2;8.15;14.67;19.97;82.41
8573889;1;1996;6;26;27;1994;1997;27;27;35.3;;;;
8573890;2;1995;10;3;27;1994;1995;27;27;31.6;7.4;13.6;18.7;80
8573892;2;1995;10;3;27;1994;1997;27;27;30.6;8.4;13.3;18.7;74
8573892;2;1996;5;15;27;1994;1997;27;27;31.2;8;13.2;18.7;76
8573892;2;1996;5;15;27;1994;1997;27;27;31.2;8.45;13.57;18.97;76.41
8573892;2;1996;5;26;27;1994;1997;27;27;;;;;
8573892;2;1996;9;21;27;1994;1997;27;27;30.7;8.05;13.03;19;74.61
8573892;2;1997;5;19;27;1994;1997;27;27;30.3;8;12.7;18.8;77
8573893;1;1995;7;11;27;1994;1996;27;27;32.3;8.3;13.2;19.6;80
8573893;1;1995;10;3;27;1994;1996;27;27;32.1;8.4;13.6;19.8;79
8573893;1;1996;5;15;27;1994;1996;27;27;30.4;8.2;13.2;19.4;80
