"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8N72428",0.195837225519374,1,31.8,43264,42820,64004,-0.0188252670424751,"34"
"8N72438",-0.0645183823766313,1,31.2,44733,43320,64768,0.0261147329575249,"34"
"8N72447",-0.431293958484295,1,30.7,44587,43360,64826,0.0174247329575249,"23"
"8N72448",0.715735607200872,1,32.3,43829,43330,64779,-0.0165052670424751,"24"
"8N72466",-0.403736243076722,1,31.4,44368,43360,64829,0.00708473295752491,"35"
"8N72472",-0.629205383648038,1,30.4,43583,43330,64780,-0.0280852670424751,"35"
"8N72483",0.795628379354949,1,33,42799,41500,62065,0.0232747329575249,"23"
"8N72487",0.784482440272221,1,33.1,43748,43340,64801,-0.0210452670424751,"24"
"8N72488",-0.636380500185912,1,30,43933,43340,64792,-0.0120652670424751,"24"
"8N72490",1.19164430410303,1,33.8,42691,41900,62589,-0.00180526704247509,"24"
"8N72496",2.03292218957389,1,35.6,44274,43360,64824,0.00280473295752491,"23"
"8N72499",-0.464996392867519,1,30.1,44159,43330,64781,-0.00113526704247509,"23"
"8N72510",-0.741661839247483,5,30.82,44450,43320,64771,0.0126847329575249,"28"
"8N72512",1.11514072845616,1,33.4,40614,41310,61788,-0.0737952670424751,"26"
"8N72516",-0.902626951702683,2,30.05,41394,41860,62599,-0.0621952670424751,"26"
"8N72519",-1.66487693378351,2,29.25,45019,43010,64280,0.0547847329575249,"26"
"8N72531",0.765612799981786,1,32.7,44188,43370,64847,-0.00185526704247509,"28"
"8N72544",-0.290828807756166,1,30.9,44281,43350,64808,0.00359473295752491,"28"
"8N72545",0.100975154752351,4,31.8,44558,43350,64814,0.0163747329575249,"90"
"8N72551",-1.35010164569927,4,30.2,44238,43280,64709,0.00475473295752491,"28"
"8N72554",-0.935373643495973,1,29.2,45410,43340,64802,0.0564347329575249,"28"
"8N72574",-0.602171767801209,2,30.9,43792,43240,64640,-0.0138752670424751,"26"
"8N72575",0.501398952936081,2,32.2,44270,43300,64738,0.00535473295752491,"26"
"8N72577",-0.885444268688585,3,30.3333333333333,44057,42860,64063,0.0167447329575249,"26"
"8N72578",-1.87935645174436,1,28,43292,42830,64014,-0.0181552670424751,"26"
"8N72592",-0.978020535370445,1,29.6,43892,43370,64845,-0.0156352670424751,"38"
"8N72603",-1.43390827837614,1,28.9,41804,42140,63015,-0.0561152670424751,"26"
"8N72616",-1.96548347998174,5,29.24,44788,43280,64699,0.0306347329575249,"27"
"8N72633",-0.889168653149214,3,30.3333333333333,43151,42850,64053,-0.0257152670424751,"26"
"8N72639",-0.00732793882529013,1,31.4,45470,43330,64787,0.0597947329575249,"23"
"8N72642",0.133534342302029,1,31.4,44317,43330,64786,0.00601473295752491,"23"
"8N72655",-0.717091992638465,2,30.85,44401,43360,64825,0.00867473295752491,"27"
"8N72660",-0.408762639481014,3,31.5333333333333,44103,43350,64814,-0.00470526704247509,"27"
"8N72663",-1.59260110935791,1,28.6,43824,43340,64804,-0.0173852670424751,"27"
"8N72664",-2.24356543090227,7,29.5714285714286,43852,43340,64803,-0.0162052670424751,"27"
"8N72665",-1.60830351700696,3,29.6666666666667,43135,42610,63715,-0.0152052670424751,"90"
"8N72668",-1.09372827471172,1,29.5,44037,42640,63733,0.0264747329575249,"26"
"8N72669",0.139978780537941,1,32.1,43768,42920,64150,0.000274732957524913,"26"
"8N72670",2.22536092255698,1,36.6,41429,41980,62788,-0.0664852670424751,"26"
"8N72672",2.42364724423464,1,35.9,43592,43300,64739,-0.0261852670424751,"60"
"8N72673",2.13258638476653,1,35.3,43554,43350,64811,-0.0302982670424751,"60"
"8N72674",1.52111163067961,1,34.1,43619,43350,64808,-0.0271452670424751,"60"
"8N72675",-1.14927314978848,1,28.5,42280,42490,63439,-0.0500252670424751,"60"
"8N72676",0.774376165659231,2,32.15,44315,43330,64778,0.00611473295752491,"60"
"8N72677",0.790919753351549,1,32.5,43723,43360,64825,-0.0229452670424751,"60"
"8N72678",-2.54988796754825,5,27.88,43730,43310,64758,-0.0203352670424751,"60"
"8N72679",-0.864981480882589,2,29.55,45528,43300,64739,0.0641347329575249,"60"
"8N72680",-0.821612831503489,5,29.98,45045,43350,64812,0.0391047329575249,"60"
"8N72681",1.01998376971981,2,32.5,43735,43350,64807,-0.0217352670424751,"60"
"8N72682",-1.46876096241967,2,28.5,45228,43330,64782,0.0486947329575249,"60"
"8N72683",0.555847702921404,1,32,43868,43320,64773,-0.0144252670424751,"60"
"8N72684",0.201828695444419,4,31.225,43903,43290,64724,-0.0112052670424751,"60"
"8N72685",-0.387445110291781,1,30,44521,43350,64809,0.0148547329575249,"60"
"8N72686",0.34160435750018,2,31.4,44625,43320,64770,0.0207847329575249,"60"
"8N72687",-0.658517281388146,2,29.9,43995,43350,64820,-0.0100152670424751,"60"
"8N72688",-0.167953222372179,1,30.5,43815,43360,64826,-0.0185552670424751,"60"
"8N72689",0.288291692247147,2,31.3,43659,43310,64757,-0.0237352670424751,"60"
"8N72690",0.0152069012390125,1,30.9,43483,43340,64797,-0.0331952670424751,"60"
"8N72691",-0.311084764612173,1,30.3,43443,43350,64806,-0.0353192670424751,"60"
"8N72692",-0.972470904856508,2,29.35,45079,43340,64800,0.0410947329575249,"60"
"8N72693",-0.812340884522976,1,29.2,43135,43340,64799,-0.0494422670424751,"60"
"8N72694",-0.692792110404726,2,29.8,44568,43340,64793,0.0175047329575249,"60"
"8N72695",-1.0568491516723,1,28.7,44251,43350,64807,0.00227473295752491,"60"
"8N72696",-0.172247312963674,1,30.5,43627,43320,64758,-0.0254152670424751,"60"
"8N72697",0.548311135760817,1,32,43630,43340,64801,-0.0264652670424751,"60"
"8N72698",-0.490762042734873,1,29.9,43808,43280,64707,-0.0151152670424751,"60"
"8N72699",-0.95813727843852,3,29.6666666666667,44150,43360,64833,-0.00321526704247509,"60"
"8N72700",-0.729927876323678,1,29.4,43927,43350,64818,-0.0131352670424751,"60"
"8N72716",0.589114561134489,2,31.95,42423,42520,63560,-0.0446912670424751,"26"
"8N72717",-0.115510411352084,5,31.48,42983,42730,63883,-0.0280252670424751,"26"
"8N72719",-1.71096252839898,3,29.2333333333333,43611,42380,63347,0.0190447329575249,"26"
"8N72721",-0.583940026976623,2,30.95,44564,43310,64749,0.0187247329575249,"20"
"8N72724",1.06990088429781,2,33.6,44422,43350,64812,0.0100647329575249,"27"
"8N72734",-0.477823852843654,3,31.2666666666667,42449,42370,63354,-0.0358892670424751,"28"
"8N72736",-0.468155221145651,1,30.9,43662,42640,63737,0.00876473295752491,"26"
"8N72737",-0.591984672643847,1,30.6,42386,41910,62681,-0.0168952670424751,"26"
"8N72738",1.24738888135631,1,34.5,43215,42710,63843,-0.0157952670424751,"26"
"8N72743",-0.333269155348438,1,30.9,44140,43360,64833,-0.00367526704247509,"37"
"8N72746",-1.32856968087151,2,29.85,43796,43050,64359,-0.00475526704247509,"27"
"8N72777",-0.398722673442381,4,31.525,44131,43150,64517,0.00597473295752491,"20"
"8N72785",-0.446449188435232,1,31,43573,43360,64819,-0.0298352670424751,"27"
"8N72795",-0.515265949269894,2,30.35,42730,42420,63418,-0.0249952670424751,"26"
"8N72802",0.34575563593472,1,31.8,43738,43290,64719,-0.0187652670424751,"67"
"8N72804",1.01814534131656,5,32.04,43408,43280,64703,-0.0338442670424751,"67"
"8N72823",-1.24916743037799,3,28.9333333333333,44625,43310,64745,0.0216147329575249,"67"
"8N72825",1.00686703290357,3,32,44709,43370,64838,0.0226947329575249,"67"
"8N72826",-0.553902731877272,2,29.5,45413,43290,64719,0.0591247329575249,"67"
"8N72901",0.800109105800903,2,31.8,43119,43180,64563,-0.0426622670424751,"63"
"8N72902",0.402354083155014,1,31.4,43387,43180,64559,-0.0302802670424751,"63"
"8N72903",-0.198325454775609,2,30.3,43670,43290,64714,-0.0219452670424751,"63"
"8N72904",-0.108891587860605,2,30.4,43206,43260,64678,-0.0424932670424751,"63"
"8N72905",-1.06436776436602,2,28.9,43767,43350,64816,-0.0204852670424751,"63"
"8N72906",-1.36803457217482,1,27.7,43787,43290,64713,-0.0165252670424751,"63"
"8N72907",0.0666913732396867,1,30.6,43901,43270,64682,-0.0102952670424751,"63"
"8N72908",2.16935076004586,2,33.85,43112,43270,64694,-0.0472412670424751,"63"
"8N72909",-0.872528577328307,4,29.5,43653,43310,64756,-0.0239952670424751,"63"
"8N72910",0.962915441533904,3,31.9333333333333,43590,43320,64768,-0.0273452670424751,"63"
"8N72911",-0.52863383851646,3,29.9,43371,43210,64603,-0.0323202670424751,"63"
"8N72912",0.104875770428304,2,30.65,43457,43270,64694,-0.0311932670424751,"63"
"8N72913",-1.92515122049492,2,27.6,43323,43330,64778,-0.0400950670424751,"63"
"8N72914",-0.582138590006165,3,29.8666666666667,44090,43330,64780,-0.00433526704247509,"63"
"8N72915",-1.25375669431958,2,28.5,44424,43290,64720,0.0132247329575249,"63"
"8N72916",-0.648256085138308,2,29.6,43941,43250,64664,-0.00770526704247509,"63"
"8N72917",-2.05120058665412,3,27.8666666666667,43062,43330,64774,-0.0521952670424751,"63"
"8N72918",-0.280517289291209,1,29.9,43600,43330,64779,-0.0272952670424751,"63"
"8N72919",-0.333366905280141,1,29.8,43431,43320,64771,-0.0349132670424751,"63"
"8N72920",-0.950555558360924,1,28.4,46441,43180,64556,0.112734732957525,"63"
"8N72921",0.654699519863929,1,31.9,43885,43270,64698,-0.0112052670424751,"63"
"8N72922",-1.13178874995465,2,28.85,44034,43260,64670,-0.00355526704247509,"63"
"8N72923",-0.223009273567302,1,30,43910,43320,64760,-0.0122352670424751,"63"
"8N72924",-0.803052384329986,3,29.5666666666667,44014,43260,64680,-0.00466526704247509,"63"
"8N72926",0.251003264589709,1,31,43684,43320,64777,-0.0230952670424751,"63"
"8N72927",-0.590005665370075,1,29.3,44104,43300,64748,-0.00257526704247509,"63"
"8N72928",1.03941049326389,1,32.7,43972,43350,64817,-0.0111052670424751,"63"
"8N72929",0.790667460542447,1,32.2,43356,43030,64307,-0.0244252670424751,"63"
"8N72930",0.366088044723005,1,31.3,43929,43320,64761,-0.0114052670424751,"63"
"8N72931",-0.0621406151439255,1,30.3,44473,43310,64754,0.0143247329575249,"63"
"8N72932",0.102408444113572,1,30.7,43398,43190,64567,-0.0300472670424751,"63"
"8N72933",-0.219592638666184,1,30,45262,43300,64742,0.0514947329575249,"63"
"8N72934",1.50054086664096,1,33.6,43644,43300,64737,-0.0240052670424751,"63"
"8N72935",-0.804156997611343,1,28.8,43787,43340,64790,-0.0189052670424751,"63"
"8N72936",-0.506074843656036,1,29.5,43690,43310,64747,-0.0221152670424751,"63"
"8N72937",-0.490713767400159,1,29.5,44152,43250,64655,0.00242473295752491,"63"
"8N72938",1.06486316712076,1,32.7,43558,43320,64768,-0.0287152670424751,"63"
"8N72939",-0.292561777367832,1,29.8,44739,43240,64644,0.0302747329575249,"63"
"8N72940",0.407821850110802,1,31.4,43736,43340,64804,-0.0215452670424751,"63"
"8N72941",0.452297470480148,1,31.4,43957,43290,64726,-0.00876526704247509,"63"
"8N72942",0.11668334561562,2,30.75,44473,43320,64773,0.0137547329575249,"63"
"8N72943",-0.680818495689037,2,29.55,43998,43310,64757,-0.00781526704247509,"63"
"8N72944",0.548553351926536,1,31.7,43495,43220,64623,-0.0271552670424751,"63"
"8N72945",0.926774993772488,2,32.05,43603,43320,64765,-0.0265952670424751,"63"
"8N72946",1.03268767504921,1,32.7,43697,43310,64750,-0.0218452670424751,"63"
"8N72947",-0.473811717082623,1,29.5,43465,43230,64631,-0.0288452670424751,"63"
"8N72948",1.19717299330704,1,33,43137,43310,64750,-0.0477792670424751,"63"
"8N72949",0.0505710066212025,1,30.6,43344,43260,64675,-0.0360482670424751,"63"
"8N72951",-0.678512260003041,1,29.1,44294,43230,64640,0.00965473295752491,"63"
"8N72952",0.941708535542133,1,32.5,43891,43330,64777,-0.0135652670424751,"63"
"8N72953",-0.267171913572836,1,30,43656,43330,64776,-0.0245152670424751,"63"
"8N72954",0.151661289761581,1,30.8,43587,43340,64788,-0.0281752670424751,"63"
"8N72955",0.961566435011581,1,32.5,43280,43290,64708,-0.0401131670424751,"63"
"8N72956",0.241410416438881,1,31,43304,43270,64697,-0.0384202670424751,"63"
"8N72957",1.79419132563925,1,34.2,43842,43320,64775,-0.0157552670424751,"63"
"8N72958",0.740915205228348,1,32,43986,43310,64758,-0.00855526704247509,"63"
"8N72959",-0.0282689834896316,1,30.5,43573,43300,64733,-0.0269152670424751,"63"
"8N72960",0.400660966381348,1,31.3,43822,43280,64705,-0.0144452670424751,"63"
"8N72961",0.713597168403159,1,32,44263,43280,64706,0.00607473295752491,"63"
"8N72962",0.173726298415747,1,30.9,43942,43330,64785,-0.0114652670424751,"63"
"8N72963",-0.812750543401374,2,29.35,43849,43220,64611,-0.0102452670424751,"63"
"8N72964",0.977752464910392,1,32.5,43844,43300,64729,-0.0142552670424751,"63"
"8N72965",2.08336319040233,1,35.8,43748,43340,64792,-0.0207152670424751,"23"
"8N72983",1.09300373437069,1,33.5,43379,43310,64766,-0.0366622670424751,"23"
"8N72986",-1.96364261845288,1,26.7,44547,43350,64815,0.0158347329575249,"23"
"8N72989",-0.139303309590476,1,30.1,44471,43320,64768,0.0136547329575249,"23"
"8N73001",0.230542702371572,2,31.75,42559,42300,63243,-0.0276452670424751,"26"
"8N73003",1.63741483871293,1,34.4,43272,42590,63650,-0.00755526704247509,"26"
"8N73012",0.0365561191448524,1,31,42850,42260,63188,-0.0116752670424751,"26"
"8N73013",-0.65751167158662,1,29.5,44287,42770,63927,0.0316947329575249,"26"
"8N73025",0.688216508381449,2,33.5,45224,43350,64815,0.0474047329575249,"20"
"8N73031",0.520095342258767,1,32.5,47390,43310,64762,0.150134732957525,"38"
"8N73048",-1.09786160629048,1,29.6,44228,43340,64801,0.00132473295752491,"26"
"8N73050",-0.657488084741689,1,30.5,41890,41990,62758,-0.0447282670424751,"26"
"8N73052",-2.01028310717225,2,28.9,43030,42860,64071,-0.0318782670424751,"27"
"8N73055",-0.667721953979796,3,30.7666666666667,43772,43070,64397,-0.00716526704247509,"27"
"8N73057",-0.816479927006089,2,30.75,42158,42250,63179,-0.0443582670424751,"26"
"8N73082",-0.459780006320761,2,30.85,43985,43360,64825,-0.0107052670424751,"28"
"8N73083",-0.122939506172499,4,32.025,44890,43330,64785,0.0326347329575249,"28"
"8N73084",-0.240845305545636,2,30.95,43798,43350,64812,-0.0191052670424751,"28"
"8N73086",-0.226026198668247,2,31.15,44240,43340,64791,0.00211473295752491,"28"
"8N73087",-0.149342961060824,2,31.15,43914,43380,64856,-0.0149752670424751,"28"
"8N73093",2.9980299707403,1,37.2,43982,43340,64804,-0.0101152670424751,"27"
"8N73094",-0.372240758756353,3,30.9666666666667,44068,43350,64808,-0.00625526704247509,"27"
"8N73097",1.74035529686276,2,34.8,44183,43360,64826,-0.00156526704247509,"27"
"8N73180",-0.634372525568893,1,29.1,43721,43310,64755,-0.0206552670424751,"68"
"8N73181",0.0414412466679324,1,30.5,43799,43300,64730,-0.0163752670424751,"68"
"8N73182",-0.401466192261767,1,29.5,43838,43290,64718,-0.0140952670424751,"68"
"8N73183",0.255051964969629,1,30.9,43296,43310,64758,-0.0406408670424751,"68"
"8N73184",1.01355089503985,2,32,43206,43310,64747,-0.0446452670424751,"68"
"8N73185",1.81291594386019,1,34.2,43592,43350,64805,-0.0283952670424751,"68"
"8N73186",0.733442222071347,1,31.9,43211,43310,64747,-0.0445072670424751,"68"
"8N73187",-0.504966888641302,2,29.7,43823,43310,64756,-0.0158552670424751,"68"
"8N73188",-0.292587615883969,2,30.05,43379,43240,64651,-0.0334872670424751,"68"
"8N73189",0.755089088959461,1,32,43459,43220,64615,-0.0284652670424751,"68"
"8N73190",-0.190200538974842,1,30,44113,43310,64748,-0.00237526704247509,"68"
"8N73191",-0.306539601085475,2,29.95,43472,43290,64722,-0.0314502670424751,"68"
"8N73192",-0.0146583574188242,1,30.4,43550,43320,64768,-0.0291852670424751,"68"
"8N73193",-0.345341791587409,2,29.9,43345,43330,64772,-0.0389408670424751,"68"
"8N73194",1.12076781257259,2,32.15,43458,43310,64752,-0.0330432670424751,"68"
"8N73195",1.11730915883436,2,32.15,43343,43280,64710,-0.0371342670424751,"68"
"8N73196",0.0477823358333112,1,30.4,44402,43280,64718,0.0122947329575249,"68"
"8N73197",-0.404126525354164,1,29.5,43774,43310,64755,-0.0183452670424751,"68"
"8N73198",-1.27968948973895,2,28.45,43529,43320,64772,-0.0303472670424751,"68"
"8N73199",1.26590372941491,3,32.0666666666667,46991,43240,64651,0.135434732957525,"68"
"8N73200",1.06180968966993,1,32.7,43605,43320,64773,-0.0266252670424751,"68"
"8N73201",0.789916724573741,1,33.1,46929,43220,64613,0.133634732957525,"23"
"8N73208",0.980275326381909,1,33,44036,43320,64778,-0.00670526704247509,"61"
"8N73209",-0.771480894113184,2,29.95,43472,43360,64830,-0.0347222670424751,"61"
"8N73210",-0.632616472719946,1,29.5,46439,43330,64786,0.105034732957525,"61"
"8N73211",0.606750164190024,1,32.3,44013,43320,64768,-0.00747526704247509,"61"
"8N73212",-1.01208715115255,1,28.8,44781,43150,64502,0.0364947329575249,"61"
"8N73213",0.202784745802924,1,31.4,43786,43360,64821,-0.0197952670424751,"61"
"8N73214",-1.51462412886516,2,28.75,44339,43310,64755,0.00800473295752491,"61"
"8N73215",-1.484772652567,1,27.8,45213,43300,64737,0.0494747329575249,"61"
"8N73216",0.810091261659794,1,32.7,44423,43350,64813,0.0101247329575249,"61"
"8N73217",1.3654362569351,2,33.15,43704,43350,64812,-0.0233552670424751,"61"
"8N73218",0.699094005077874,1,32.4,44302,43340,64796,0.00496473295752491,"61"
"8N73219",0.0228480487608716,2,31.15,43865,43370,64844,-0.0169052670424751,"61"
"8N73220",-1.93283247425538,2,28.05,44069,43370,64839,-0.00725526704247509,"61"
"8N73221",1.73431944572598,3,33.4,45047,43340,64803,0.0394647329575249,"61"
"8N73222",-1.76600516140094,1,27.2,46747,43330,64785,0.119334732957525,"61"
"8N73223",0.764818611953427,3,32.0666666666667,43942,43250,64659,-0.00738526704247509,"61"
"8N73224",0.407883682245611,1,31.8,45429,43310,64760,0.0588847329575249,"61"
"8N73225",0.553216999086527,1,32.2,43854,43350,64806,-0.0161852670424751,"61"
"8N73226",-0.599802673445719,2,30.1,44110,43360,64832,-0.00514526704247509,"61"
"8N73227",0.104470343966547,3,31.2666666666667,43692,43360,64827,-0.0244152670424751,"61"
"8N73228",-0.261681998252381,1,30.5,43949,43360,64824,-0.0122252670424751,"61"
"8N73229",0.371286902531135,2,31.6,44003,43330,64785,-0.00868526704247509,"61"
"8N73230",2.33653235728674,3,34.1333333333333,45196,43330,64793,0.0469747329575249,"61"
"8N73231",-0.469911742010334,1,30,43795,43350,64812,-0.0190952670424751,"61"
"8N73232",1.69105000893365,1,34.5,43607,43250,64668,-0.0233852670424751,"61"
"8N73233",2.38775746003972,3,34.3,43483,43220,64615,-0.0275352670424751,"61"
"8N73234",-2.01086868876559,3,28.3666666666667,44095,43380,64856,-0.00654526704247509,"61"
"8N73235",0.953034756737263,1,32.5,51229,43230,64636,0.333834732957525,"61"
"8N73236",0.893934448871966,1,32.9,44017,43370,64836,-0.00955526704247509,"61"
"8N73237",0.272348765140858,1,31.5,44524,43360,64826,0.0145247329575249,"61"
"8N73238",1.32220713997894,1,33.7,44248,43350,64817,0.00186473295752491,"61"
"8N73239",1.13292512045159,1,33.3,44337,43340,64794,0.00672473295752491,"61"
"8N73240",0.741629040197032,1,32.5,44117,43340,64806,-0.00389526704247509,"61"
"8N73241",1.90016235731755,1,35,43842,43310,64755,-0.0151052670424751,"61"
"8N73242",0.0393862023628024,1,31,44736,43310,64765,0.0264147329575249,"61"
"8N73243",1.71212855613358,3,32.8666666666667,43636,43320,64760,-0.0249452670424751,"67"
"8N73244",1.32439251381115,3,32.3666666666667,43207,43340,64791,-0.0459132670424751,"67"
"8N73245",1.70504828067475,3,32.8666666666667,43484,43320,64770,-0.0323412670424751,"67"
"8N73246",-0.581379518193263,3,30,43301,43340,64799,-0.0418712670424751,"67"
"8N73247",-1.39756652937219,1,27.5,43499,43320,64771,-0.0316662670424751,"67"
"8N73249",0.244598464406722,1,31,43371,43340,64799,-0.0383692670424751,"67"
"8N73250",-0.092301160425561,4,30.8,43209,42910,64158,-0.0258752670424751,"67"
"8N73252",-0.667379292607203,1,30.2,44259,43340,64802,0.00277473295752491,"33"
"8N73291",-1.47581531575118,1,27.7,44937,43310,64755,0.0357947329575249,"23"
"8N73299",-0.713189237669705,1,28.8,44301,43340,64788,0.00510473295752491,"23"
"8N73301",-1.26086143048994,2,28.35,45610,43280,64714,0.0687347329575249,"68"
"8N73302",0.261293169000471,1,30.9,43492,43290,64731,-0.0306702670424751,"68"
"8N73303",-0.629876818701794,2,29.45,43535,43320,64765,-0.0298452670424751,"68"
"8N73304",0.757110942109684,1,32,43650,43340,64792,-0.0252352670424751,"68"
"8N73305",0.665129939805685,2,31.45,43384,43260,64687,-0.0343042670424751,"68"
"8N73306",-1.7568966480118,2,27.7,43706,43250,64663,-0.0187152670424751,"68"
"8N73307",0.91555087290988,1,32.3,44120,43320,64768,-0.00255526704247509,"68"
"8N73308",-0.134055400311037,3,30.4666666666667,43289,43320,64771,-0.0415242670424751,"68"
"8N73309",0.281990453464785,1,31,43808,43300,64732,-0.0161452670424751,"68"
"8N73310",0.0762141375077143,3,30.8,43751,43320,64761,-0.0196452670424751,"68"
"8N73311",-1.28096944748123,2,28.5,43918,43320,64765,-0.0119952670424751,"68"
"8N73312",-0.115922031680754,1,30.2,43312,43260,64669,-0.0373352670424751,"68"
"8N73313",1.54376805466002,2,32.85,43921,43330,64773,-0.0121152670424751,"68"
"8N73314",-0.401855401856274,2,29.8,43508,43270,64695,-0.0289752670424751,"68"
"8N73318",-1.23763636407762,1,27.9,43885,43310,64757,-0.0131352670424751,"68"
"8N73319",-0.729718386954364,3,29.7333333333333,43261,43310,64755,-0.0421922670424751,"68"
"8N73320",-0.344051988927599,1,29.7,43567,43280,64707,-0.0264752670424751,"68"
"8N73357",0.669486952102667,1,31.8,43900,43290,64730,-0.0115952670424751,"68"
"8N73358",-0.649416369207984,1,28.9,46447,43260,64678,0.108934732957525,"68"
"8N73370",-0.0319236544410613,1,31.2,43803,43330,64774,-0.0175952670424751,"23"
"8N73383",0.314282079585179,2,32.35,44683,43330,64783,0.0232247329575249,"28"
"8N73402",0.398232161799592,3,32.2666666666667,41731,42110,62987,-0.0581352670424751,"26"
"8N73404",0.266091554981378,4,31.625,43303,42930,64197,-0.0225252670424751,"26"
"8N73406",-2.6224979579936,4,28,43126,42300,63240,-0.000445267042475092,"26"
"8N73407",0.894092639210787,3,32.8666666666667,44056,43220,64634,-0.00103526704247509,"26"
"8N73409",-2.60335201783724,2,27.9,42673,42220,63121,-0.0183152670424751,"26"
"8N73420",-0.629461658822789,3,30.9666666666667,44104,43140,64498,0.00512473295752491,"27"
"8N73423",0.815292538053797,1,33.7,46074,43320,64774,0.0883347329575249,"28"
"8N73425",0.769865011066119,3,33.1666666666667,45256,43340,64802,0.0492447329575249,"28"
"8N73430",0.540397489857913,1,32,43357,43340,64798,-0.0391076670424751,"60"
"8N73431",0.182385348136817,3,31.2666666666667,43078,43290,64711,-0.0495702670424751,"60"
"8N73432",-1.78100549604026,2,28.25,43609,43200,64590,-0.0208152670424751,"60"
"8N73433",-0.435000457441033,1,30,44152,43360,64826,-0.00284526704247509,"60"
"8N73434",-0.151684610055803,1,30.6,43724,43110,64465,-0.0111052670424751,"60"
"8N73435",-0.837106253500918,1,29.2,42676,42480,63538,-0.0307342670424751,"60"
"8N73436",-0.917100408198932,1,29,44100,43350,64808,-0.00490526704247509,"60"
"8N73437",0.0907175474893718,1,31,44116,43040,64356,0.0106247329575249,"60"
"8N73438",-0.61322314408248,1,29.6,43379,43350,64814,-0.0385892670424751,"60"
"8N73439",-0.435595120132275,1,30,44040,43270,64689,-0.00379526704247509,"60"
"8N73440",1.06552838002098,1,33.2,41714,42210,63154,-0.0636552670424751,"60"
"8N73441",-0.696840466466537,1,29.5,43394,43330,64792,-0.0370882670424751,"60"
"8N73442",-1.40052113609212,1,28,44014,43350,64818,-0.00907526704247509,"60"
"8N73443",0.0525464509292619,2,31,43613,43060,64396,-0.0138752670424751,"60"
"8N73444",-1.4523264387842,4,29.225,43572,43370,64839,-0.0302852670424751,"60"
"8N73445",-0.755042752830562,3,29.9333333333333,44274,43330,64784,0.00410473295752491,"60"
"8N73446",1.72444835421677,2,33.65,43711,43330,64786,-0.0222852670424751,"60"
"8N73447",0.583783286252389,2,31.9,43623,43350,64816,-0.0272952670424751,"60"
"8N73448",1.14742672914876,2,32.6,42993,42280,63249,-0.00607526704247509,"60"
"8N73449",-0.0934245277608046,2,30.85,43598,43210,64607,-0.0217952670424751,"60"
"8N73450",-1.37279636823249,3,29.0666666666667,44535,43160,64531,0.0245047329575249,"60"
"8N73451",0.13799099832208,1,31.2,44013,43350,64823,-0.00920526704247509,"60"
"8N73452",-0.542022639219056,2,30,43988,43290,64721,-0.00730526704247509,"60"
"8N73453",-0.973659267152922,2,29.2,46081,43160,64539,0.0966347329575249,"60"
"8N73454",-1.89301610653127,4,28.7,41571,41930,62720,-0.0569052670424751,"60"
"8N73455",-1.41654886052292,1,28,43090,42980,64285,-0.0346802670424751,"60"
"8N73456",-0.97584156655626,1,28.9,43646,43260,64679,-0.0219352670424751,"60"
"8N73457",-0.921826411692487,1,29,43499,42920,64189,-0.0124552670424751,"60"
"8N73458",0.812071725443727,2,32.1,43684,43230,64640,-0.0186852670424751,"60"
"8N73459",-1.59640882509743,3,28.9,43426,43250,64666,-0.0315382670424751,"60"
"8N73460",-2.81636857489011,4,27.375,42918,43080,64405,-0.0476502670424751,"60"
"8N73461",-1.24024088075271,1,28.3,44471,43260,64683,0.0165447329575249,"60"
"8N73462",-0.674397896499058,1,29.5,44016,43190,64580,-0.00123526704247509,"60"
"8N73463",-0.449741832576563,1,30,43631,43340,64800,-0.0263952670424751,"60"
"8N73464",-1.10938242433361,2,29.25,44300,43330,64778,0.00548473295752491,"60"
"8N73465",1.64097183094875,1,34.3,43168,43330,64784,-0.0475582670424751,"60"
"8N73466",0.0416661542011004,1,31,43990,43340,64790,-0.00946526704247509,"60"
"8N73467",0.271210971406333,1,31.5,43615,43340,64790,-0.0268152670424751,"60"
"8N73468",0.601293455424009,1,32.1,43816,43360,64826,-0.0186352670424751,"60"
"8N73469",-0.256456392289548,2,30.6,43724,43350,64816,-0.0226052670424751,"60"
"8N73470",0.0356210887545493,2,30.9,43866,43340,64799,-0.0153552670424751,"60"
"8N73471",-0.15217285942335,1,30.6,43935,43330,64789,-0.0118852670424751,"60"
"8N73472",-1.1631892604407,1,28.4,44248,43300,64727,0.00455473295752491,"60"
"8N73473",-0.568700747265113,2,30.05,43606,43350,64803,-0.0277452670424751,"60"
"8N73474",-1.04263693798995,4,29.65,43868,43340,64798,-0.0153652670424751,"60"
"8N73475",0.715583265433224,1,32.4,43970,43290,64723,-0.00821526704247509,"60"
"8N73476",-1.11180950723478,1,28.6,44008,43340,64797,-0.00871526704247509,"60"
"8N73477",1.41390143649981,1,33.8,43648,43360,64818,-0.0262552670424751,"60"
"8N73478",0.736386928966034,1,32.4,43508,43370,64838,-0.0332522670424751,"60"
"8N73479",0.395403587121105,1,31.7,44520,43280,64711,0.0179647329575249,"60"
"8N73480",-0.168533490343222,3,30.8333333333333,43654,43340,64792,-0.0250152670424751,"60"
"8N73482",-0.0957665345800577,1,30.7,44234,43350,64813,0.00141473295752491,"60"
