"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8N06740",-0.642559912409973,6,79.4633333333333,44643,43280,64717,0.023519866539557,"26"
"8N06749",0.645657993423148,2,82.525,44635,43340,64798,0.020419866539557,"27"
"8N06776",0.594897869770009,5,82.228,46417,43150,64521,0.112999866539557,"38"
"8N06781",0.107232711980586,1,82.09,43805,43340,64793,-0.018040133460443,"26"
"8N06782",-1.25927553457371,2,79.57,44341,43340,64793,0.00695986653955696,"26"
"8N06783",-1.51895911817975,5,78.236,44669,43320,64778,0.022839866539557,"27"
"8N06786",0.834743880160564,5,83.084,43946,43340,64806,-0.011780133460443,"27"
"8N06787",1.53749031714169,7,80.7471428571429,44636,43350,64816,0.019929866539557,"27"
"8N06800",-0.894486616135934,4,78.5225,44384,43360,64830,0.00780986653955697,"27"
"8N06808",-1.00258754043721,2,76.56,43873,43370,64851,-0.016650133460443,"28"
"8N06813",1.73184515855891,1,80.71,43941,43290,64723,-0.00946013346044304,"28"
"8N06820",0.0664825995265474,1,78.97,44550,43210,64600,0.022879866539557,"60"
"8N06821",0.782106604853271,2,82.86,43422,43200,64601,-0.029690133460443,"60"
"8N06823",-1.00222214310872,1,79.86,43516,43260,64675,-0.027850133460443,"60"
"8N06824",-0.494121989148617,1,77.97,44818,43330,64785,0.029529866539557,"60"
"8N06825",-0.331652688180596,1,80.97,44303,43350,64813,0.00457986653955696,"60"
"8N06826",-0.372585250806107,1,80.97,43558,43330,64782,-0.029160133460443,"60"
"8N06827",-0.0218998633740595,1,78.86,44251,43360,64828,0.00158986653955696,"60"
"8N06828",-0.457550196548564,1,80.86,43172,43340,64793,-0.047633133460443,"60"
"8N06829",0.202735164325718,1,81.97,43678,43330,64783,-0.023680133460443,"60"
"8N06830",0.00969382488220359,1,78.97,43682,43340,64798,-0.023930133460443,"60"
"8N06831",0.041949596346763,1,78.86,45368,43350,64810,0.054219866539557,"60"
"8N06832",0.101492280806165,1,78.86,46359,43290,64728,0.103299866539557,"60"
"8N06833",-0.0546556188835062,1,78.86,43568,43260,64678,-0.025410133460443,"60"
"8N06834",0.18603458172042,1,81.97,43297,43240,64652,-0.037446133460443,"60"
"8N06835",0.1085051924786,1,81.86,43147,43360,64827,-0.049790133460443,"60"
"8N06836",0.0297840215946685,1,78.97,44046,43350,64811,-0.00737013346044303,"60"
"8N06837",-2.08995940698818,4,79.4225,43812,43320,64761,-0.016800133460443,"60"
"8N06838",-0.0450108686501675,1,78.86,43757,43280,64698,-0.017460133460443,"60"
"8N06839",-1.1242658335942,1,76.97,43726,43320,64774,-0.021140133460443,"60"
"8N06840",-1.46424145763014,1,78.97,44376,43340,64799,0.00849986653955696,"60"
"8N06841",-1.08160570623458,1,78.97,51068,43270,64703,0.323899866539557,"60"
"8N06842",-0.066428122644465,1,80.97,48861,43230,64634,0.223199866539557,"60"
"8N06843",-0.118178900052375,3,78.9166666666667,44152,43370,64850,-0.00368013346044303,"60"
"8N06844",-1.4164066764662,1,75.97,48584,43290,64733,0.206799866539557,"60"
"8N06845",-0.305581533147335,1,80.97,44722,43310,64753,0.026069866539557,"60"
"8N06846",0.0495466607520368,1,78.97,44394,43350,64809,0.00891986653955697,"60"
"8N06847",-1.55753728385716,1,78.86,43778,43280,64716,-0.016840133460443,"60"
"8N06848",0.257679911252489,1,81.97,44644,43320,64780,0.021609866539557,"60"
"8N06849",-0.410341873802668,1,80.86,43995,43330,64776,-0.00872013346044304,"60"
"8N06850",-0.0374649131216988,1,78.86,43963,43350,64808,-0.011240133460443,"60"
"8N06851",1.0977079214847,1,80.86,43935,43360,64825,-0.013030133460443,"60"
"8N06852",-0.0445134664368784,1,78.86,43851,43360,64827,-0.017050133460443,"60"
"8N06853",-2.14277541385157,1,77.86,43490,43290,64725,-0.030495133460443,"60"
"8N06854",-0.187710093999678,1,77.97,50137,43240,64653,0.282099866539557,"60"
"8N06855",-0.603346817962275,1,77.86,44027,43360,64833,-0.00894013346044303,"60"
"8N06856",1.38212826886987,1,83.97,44426,43330,64795,0.010979866539557,"60"
"8N06857",-0.621144111789074,1,77.86,43698,43350,64813,-0.023610133460443,"60"
"8N06858",1.28111664245617,1,83.86,43718,43310,64748,-0.020720133460443,"60"
"8N06859",-0.456827581200031,3,81.2566666666667,44646,43350,64812,0.020589866539557,"60"
"8N06860",0.5211258031777,1,79.86,43784,43350,64810,-0.019550133460443,"60"
"8N06861",-0.195631380487287,1,80.97,46668,43310,64756,0.116699866539557,"60"
"8N06862",3.04498706313661,3,82.9166666666667,43766,43360,64832,-0.021070133460443,"60"
"8N06863",0.144597182345492,1,81.86,43781,43350,64821,-0.020040133460443,"60"
"8N06864",-0.0227165393454272,2,81.36,47372,43240,64653,0.153099866539557,"60"
"8N06865",-0.39016675476111,1,80.86,44375,43350,64815,0.00790986653955696,"60"
"8N06866",0.552061794492177,1,79.86,44335,43350,64815,0.00594986653955697,"60"
"8N06867",-0.873456296088401,2,80.455,44770,43330,64784,0.027299866539557,"60"
"8N06868",1.07720281853579,1,80.86,43560,43350,64809,-0.029932133460443,"60"
"8N06869",-0.927354462296069,1,79.97,43773,43300,64734,-0.017700133460443,"60"
"8N06870",-0.631993545919481,1,77.86,43522,43360,64835,-0.032553133460443,"60"
"8N06871",1.74368629625813,1,81.97,44185,43350,64810,-0.000870133460443033,"60"
"8N06872",1.11651215149939,1,80.86,44262,43350,64820,0.00246986653955696,"60"
"8N06873",0.712189665529335,1,82.86,43652,43250,64656,-0.020930133460443,"60"
"8N06874",-0.348418782296914,1,80.97,43911,43250,64669,-0.00924013346044304,"60"
"8N06875",0.13110059789947,1,81.86,43548,43360,64829,-0.031165133460443,"60"
"8N06876",-0.556078894106675,1,77.97,43730,43340,64794,-0.021540133460443,"60"
"8N06877",2.80589613657596,1,83.86,43962,43350,64812,-0.011240133460443,"60"
"8N06878",0.567583325378483,1,79.97,43489,43340,64797,-0.032818133460443,"60"
"8N06879",0.0192632027161497,1,78.86,44957,43340,64796,0.035519866539557,"60"
"8N06880",1.34527571362309,2,80.915,44170,43340,64800,-0.00125013346044304,"60"
"8N06881",0.260277000709103,2,79.445,43909,43350,64810,-0.013660133460443,"60"
"8N06882",-0.100261869064955,7,81.7857142857143,43843,43340,64807,-0.016620133460443,"67"
"8N06883",0.798492673652723,3,80.25,43760,43280,64718,-0.017710133460443,"60"
"8N06885",-1.23315822646768,1,76.41,47082,43000,64305,0.151599866539557,"60"
"8N06887",1.66669583783355,3,83.5233333333333,44002,43360,64829,-0.00999013346044304,"67"
"8N06889",-0.0567245180395163,1,81.41,44707,43320,64765,0.024949866539557,"60"
"8N06890",-2.2452171937626,1,77.41,46244,43330,64784,0.095999866539557,"60"
"8N06891",0.837971790441167,1,80.41,43853,43340,64805,-0.016190133460443,"60"
"8N06892",0.493119198362729,1,82.41,44418,43360,64827,0.00942986653955696,"60"
"8N06893",0.541427871858516,1,82.41,45262,43350,64810,0.049249866539557,"60"
"8N06894",0.267277179445365,4,82.2775,43284,43300,64737,-0.040604433460443,"60"
"8N06895",-0.273929581962718,3,79.5933333333333,43763,43360,64827,-0.021040133460443,"67"
"8N06896",-0.313639580726446,1,78.41,43604,43350,64816,-0.027950133460443,"60"
"8N06897",-0.221850674732191,1,78.41,45069,43190,64585,0.047709866539557,"60"
"8N06898",1.45684522863926,1,81.41,44700,43300,64744,0.025189866539557,"60"
"8N06899",-1.26276139675029,1,79.41,43528,43350,64816,-0.031672133460443,"60"
"8N06900",-0.499918414991806,2,81.135,43148,43360,64835,-0.049950133460443,"60"
"8N06916",1.75604324317043,7,81.6157142857143,41953,41760,62459,-0.030474133460443,"27"
"8N06917",-1.03492384622753,8,81.105,44073,43270,64695,-0.00230013346044303,"27"
"8N06920",1.09941608088023,2,83.505,44116,43360,64831,-0.00474013346044304,"27"
"8N06922",0.265313093046087,4,79.3925,43878,43370,64844,-0.016180133460443,"27"
"8N06928",-0.911995096919279,1,77.43,44414,43330,64786,0.010609866539557,"26"
"8N06930",0.0884357763451325,3,81.4966666666667,45042,43240,64646,0.044349866539557,"26"
"8N06931",-0.535265359232502,1,81,45025,43300,64743,0.040369866539557,"26"
"8N06941",1.3595758801848,1,81.43,44181,43160,64525,0.00803986653955697,"26"
"8N06942",0.477896951578791,1,82.43,45423,43280,64712,0.059909866539557,"26"
"8N06943",0.153219473083444,3,79.39,44329,43340,64797,0.00622986653955696,"26"
"8N06944",0.549912378785742,1,79.73,44135,43110,64464,0.00814986653955697,"26"
"8N06976",0.271934890575904,1,82.03,41862,42110,62957,-0.051730133460443,"26"
"8N06979",-3.45515391753315,2,74.22,42530,42400,63388,-0.033680133460443,"26"
"8N06989",1.27795336025495,1,83.03,44482,43330,64780,0.013949866539557,"28"
"8N06999",1.62362493809993,2,80.03,43848,43340,64807,-0.016380133460443,"28"
"8N13064",0.529317480102666,1,82.49,43423,43270,64691,-0.032545133460443,"67"
"8N13073",-1.29097764657982,2,79.63,43284,43190,64575,-0.035515133460443,"67"
"8N13081",-1.48708095335062,2,79.38,43221,43330,64789,-0.045112133460443,"67"
"8N13086",-0.741788026928665,4,80.7275,42948,43300,64742,-0.056330133460443,"67"
"8N13090",-0.570785704985835,2,80.63,42008,41980,62765,-0.038647133460443,"67"
"8N13097",-0.654795948048682,3,80.7933333333333,42542,42930,64195,-0.058080133460443,"67"
"8N13098",0.844634193276479,1,80.23,43453,43310,64760,-0.033279133460443,"67"
"8N13100",-0.446562673669024,2,78.27,43613,43330,64782,-0.026820133460443,"67"
"8N13105",-1.25796215190818,2,79.63,43838,43290,64720,-0.014170133460443,"67"
"8N13113",0.476827676960727,1,79.73,42201,41980,62782,-0.029440133460443,"67"
"8N13114",0.475855365573235,4,82.2725,43154,43330,64780,-0.047880133460443,"67"
"8N13116",0.371141995257434,1,82.05,43504,43280,64709,-0.029320133460443,"67"
"8N13119",-0.749235835501263,3,80.8766666666667,43361,43210,64607,-0.032617133460443,"67"
"8N13132",-2.74703383395216,3,75.46,43474,43350,64821,-0.034152133460443,"67"
"8N13135",0.338301317418883,1,82.05,42996,43350,64815,-0.056390133460443,"67"
"8N13139",-0.778602783116605,1,80.05,43303,43300,64734,-0.039541533460443,"67"
"8N13141",-0.284704477320841,1,78.23,43570,43290,64721,-0.026680133460443,"67"
"8N13149",0.293318973746273,2,79.13,43693,43360,64826,-0.024240133460443,"67"
"8N13216",1.65936769927228,1,82,44144,43330,64778,-0.00181013346044304,"35"
"8N13286",-0.589191923549555,1,77.49,43895,43320,64770,-0.013260133460443,"35"
"8N13333",0.806540134622007,1,83.03,43870,43310,64749,-0.013650133460443,"24"
"8N13345",-0.598360903934804,1,79.28,44319,43310,64750,0.00725986653955697,"23"
"8N13347",0.247190360644952,4,81.18,43695,43340,64794,-0.023190133460443,"23"
"8N13355",1.15142971374044,1,83.05,44043,43320,64774,-0.00642013346044303,"23"
"8N13357",0.284827634161558,1,78.53,44417,43350,64813,0.00976986653955696,"23"
"8N13360",-0.597409604465817,2,80.365,43973,43360,64825,-0.011250133460443,"22"
"8N13368",-0.275382233130982,1,80.07,42626,43010,64309,-0.057700133460443,"23"
"8N13373",0.161380582554706,1,78.07,43966,43270,64701,-0.00756013346044303,"23"
"8N13401",0.997776333747497,2,79.705,43647,43280,64715,-0.022950133460443,"23"
"8N13408",-0.0410334277120248,3,80.9033333333333,43592,43330,64779,-0.027500133460443,"23"
"8N13418",-0.215592933891149,1,80.23,43598,43320,64770,-0.026980133460443,"23"
"8N13419",-0.359489860046225,2,80.11,44412,43300,64744,0.011799866539557,"23"
"8N13423",-0.154249561979048,2,81.205,44320,43300,64737,0.00772986653955696,"35"
"8N13425",1.38310118893213,1,80.92,43825,43220,64618,-0.011540133460443,"35"
"8N13426",-0.361044635500853,1,79.73,46017,43290,64719,0.087499866539557,"23"
"8N13437",-1.3619552319704,1,78.07,43812,43300,64734,-0.015850133460443,"23"
"8N13440",-0.341934709236227,1,80.07,43084,43080,64415,-0.039915973460443,"23"
"8N13455",1.05946540229316,2,83.125,43838,43330,64790,-0.016330133460443,"60"
"8N13479",0.278786420290901,1,78.49,44610,43350,64814,0.018769866539557,"34"
"8N13490",0.638512366942459,1,83.03,43636,43250,64665,-0.022000133460443,"34"
"8N13496",1.34162352341776,1,83.53,43665,43340,64802,-0.024890133460443,"24"
"8N13524",-1.5437625604503,1,75.07,44032,43320,64770,-0.00684013346044304,"23"
"8N13526",-0.267427132445632,1,80,43862,43360,64830,-0.016500133460443,"23"
"8N13558",-0.516596500118898,1,79,48075,43170,64538,0.189699866539557,"23"
"8N13567",1.50594581278428,1,83,43812,43340,64807,-0.018140133460443,"23"
"8N13587",0.119643188817398,2,81.035,44314,43200,64581,0.012229866539557,"23"
"8N13590",-0.887646541847946,1,79.07,43740,43330,64789,-0.020990133460443,"23"
"8N13601",0.342466648435765,3,81.96,43749,43310,64751,-0.019300133460443,"67"
"8N13602",-0.394600872448082,1,80.73,43274,43310,64762,-0.041763133460443,"67"
"8N13603",-0.175051026810951,2,78.64,42796,42480,63517,-0.024720133460443,"67"
"8N13604",-0.0775379311404772,3,81.46,43507,43330,64782,-0.031578133460443,"67"
"8N13605",0.478404224611663,1,82.23,43612,43300,64740,-0.025280133460443,"67"
"8N13606",0.288988058539869,2,79.13,43430,43160,64526,-0.027040133460443,"67"
"8N13607",2.24464440548989,4,84.2275,43474,43300,64735,-0.031617133460443,"67"
"8N13608",0.337031652855397,3,79.2933333333333,43729,43300,64740,-0.019870133460443,"67"
"8N13609",-0.857342560029284,1,77.23,43479,43270,64685,-0.029949133460443,"67"
"8N13610",-0.852636649821091,1,77.23,43247,42950,64223,-0.026070133460443,"67"
"8N13611",0.0191394998189929,1,78.73,43943,43310,64762,-0.010600133460443,"67"
"8N13612",0.323092662810524,1,79.23,44207,43230,64639,0.00556986653955696,"67"
"8N13613",0.197511473893599,1,79.05,43867,43300,64745,-0.013570133460443,"67"
"8N13615",-1.30335787704842,2,79.63,43223,43300,64748,-0.043519133460443,"67"
"8N13616",1.20858337059224,3,80.4,43629,43350,64811,-0.026790133460443,"67"
"8N13617",-0.912812808382056,4,80.4775,43462,43350,64812,-0.034512133460443,"67"
"8N13618",-1.52865237191557,1,76.05,43285,43080,64406,-0.030177133460443,"67"
"8N13619",-0.010981237136143,1,78.73,43369,43270,64699,-0.035428133460443,"67"
"8N13620",-1.23848266198532,4,80.1025,42990,43000,64310,-0.040335633460443,"67"
"8N13621",-0.572850453342936,2,80.63,43257,43260,64680,-0.039982023460443,"67"
"8N13622",1.46257890132296,3,83.4166666666667,43234,43330,64782,-0.044312133460443,"67"
"8N13623",-0.3976753571173,2,81.05,43071,43310,64749,-0.050960133460443,"67"
"8N13624",1.06266211055127,2,82.88,43316,43260,64678,-0.037279133460443,"67"
"8N13625",-0.0935740440768223,2,78.77,43501,43350,64821,-0.032981133460443,"67"
"8N13626",0.569407827866733,1,79.73,43494,43190,64580,-0.025770133460443,"67"
"8N13627",0.357510020355302,1,82.05,43279,43290,64726,-0.040556733460443,"67"
"8N13628",0.568182519975451,1,79.73,43608,43330,64779,-0.026780133460443,"67"
"8N13629",-0.746462644041223,2,77.89,43280,43340,64800,-0.042586133460443,"67"
"8N13630",0.92942820434821,1,83.05,43352,43310,64754,-0.037881133460443,"67"
"8N13631",-0.400281200595753,2,80.88,43217,43340,64801,-0.045600133460443,"67"
"8N13632",1.42000083511722,2,83.38,43168,43180,64561,-0.040627733460443,"67"
"8N13633",1.04089894169735,1,83.23,43535,43330,64786,-0.030372133460443,"67"
"8N13634",-0.0199382012088307,2,81.38,43338,43210,64603,-0.034076133460443,"67"
"8N13635",1.44061537279751,2,83.38,43573,43300,64746,-0.027300133460443,"67"
"8N13636",1.04323640909513,2,82.88,43109,43320,64769,-0.049838133460443,"67"
"8N13637",0.187660483718165,1,79.05,43696,43310,64749,-0.021690133460443,"67"
"8N13640",-0.030668043632688,2,81.38,43305,43330,64784,-0.041013133460443,"67"
"8N13641",-0.560944857643677,4,78.2275,43290,43100,64432,-0.030989133460443,"67"
"8N13642",-1.51918110586882,1,76.05,43635,43260,64683,-0.022370133460443,"67"
"8N13643",2.75036289353151,4,85.17,41574,42500,63559,-0.084070133460443,"67"
"8N13644",1.73116317435947,3,83.7333333333333,43341,43240,64648,-0.035020133460443,"67"
"8N13645",0.86216292484599,2,82.63,43143,43350,64821,-0.049718133460443,"67"
"8N13646",-1.51322441107062,1,76.05,43651,43170,64550,-0.017460133460443,"67"
"8N13647",-0.207254390376919,2,81.13,43376,43340,64794,-0.037992133460443,"67"
"8N13648",2.00616861720463,3,84.0833333333333,43331,43280,64714,-0.037582133460443,"67"
"8N13649",0.566496205154782,1,79.73,43487,43240,64644,-0.028170133460443,"67"
"8N13650",-2.53560296828398,6,78.98,43006,43330,64792,-0.055020133460443,"67"
"8N13651",1.07306482069213,3,80.2333333333333,43580,43330,64784,-0.028250133460443,"67"
"8N13652",-1.51958145399171,1,76.05,43688,43320,64771,-0.022700133460443,"67"
"8N13653",-0.579679548713267,2,80.63,43241,43340,64798,-0.044397133460443,"67"
"8N13654",-1.01792657511378,4,80.2275,44701,43330,64786,0.024059866539557,"67"
"8N13655",0.739114307869616,1,80.5,43733,43330,64782,-0.021130133460443,"63"
"8N13656",0.882404630294503,1,80.73,43875,43250,64673,-0.010830133460443,"63"
"8N13657",0.291434243085945,1,79.73,43498,43270,64697,-0.029210133460443,"63"
"8N13658",-0.207942682380989,1,81.5,43682,43320,64774,-0.023150133460443,"63"
"8N13659",-1.16489991973784,1,77.05,44746,43320,64774,0.026599866539557,"63"
"8N13660",-0.789616500905519,1,80.5,43346,43220,64624,-0.033867133460443,"63"
"8N13661",0.109764659934767,1,82.05,43795,43350,64813,-0.019080133460443,"63"
"8N13663",0.920379346619409,1,83.5,43432,43230,64637,-0.030587133460443,"63"
"8N13664",-0.230615731074179,1,81.5,43182,43220,64626,-0.041839133460443,"63"
"8N13665",0.508154714629207,1,80.05,44175,43330,64784,-0.000570133460443038,"63"
"8N13666",-0.770257849399431,1,80.5,43807,43340,64789,-0.017910133460443,"63"
"8N13667",-0.0766021448364059,1,81.73,43729,43360,64832,-0.022700133460443,"63"
"8N13668",0.285001147851752,1,82.23,45057,43320,64771,0.040989866539557,"63"
"8N13669",0.476563247809732,1,82.73,43445,43350,64816,-0.035482133460443,"63"
"8N13670",-1.80634000752449,1,78.73,43310,43360,64831,-0.042253133460443,"63"
"8N13671",-0.055565670742559,1,81.73,43941,43200,64590,-0.00536013346044303,"63"
"8N13672",-0.467618154618025,1,81.05,43518,43230,64631,-0.026260133460443,"63"
"8N13673",-0.0986730977743084,1,79.05,43446,43280,64705,-0.032021133460443,"63"
"8N13674",0.930833285331444,1,83.5,43610,43230,64623,-0.021970133460443,"63"
"8N13675",-0.966477710303488,1,77.5,43660,43250,64664,-0.020780133460443,"63"
"8N13676",0.119081852613009,1,82.05,43924,43310,64756,-0.011400133460443,"63"
"8N13677",0.763305039901406,1,80.5,44147,43320,64768,-0.00119013346044303,"63"
"8N13678",0.562857519699912,1,80.23,43277,43280,64703,-0.039853953460443,"63"
"8N13679",-0.663680302625178,1,78.05,43524,43290,64728,-0.029000133460443,"63"
"8N13680",-0.840754178240706,1,77.73,43651,43330,64782,-0.024960133460443,"63"
"8N13681",-0.674058213842254,1,80.5,43776,43230,64642,-0.014510133460443,"63"
"8N13682",-0.366711395676525,1,81.05,43778,43330,64778,-0.018980133460443,"63"
"8N13683",-1.79273185308093,1,78.5,44190,43320,64765,0.000879866539556962,"63"
"8N13684",0.181613424210995,1,82.05,43401,43310,64756,-0.035752133460443,"63"
"8N13685",0.166065358929179,1,82.05,43139,43320,64774,-0.048568133460443,"63"
"8N13686",-0.671110195846406,1,80.5,43911,43310,64759,-0.012080133460443,"63"
"8N13687",-0.972181663990588,1,80.05,43115,43320,64763,-0.049312133460443,"63"
"8N13688",1.31902942148172,1,84.05,43319,43230,64638,-0.035693133460443,"63"
"8N13689",-0.864515488128903,1,77.5,43893,43310,64752,-0.012630133460443,"63"
"8N13690",-0.532723170944087,1,78.05,44242,43320,64772,0.00304986653955697,"63"
"8N13691",-0.371066697983148,1,81.05,43679,43310,64749,-0.022570133460443,"63"
"8N13692",-1.95074879765193,1,75.5,44729,43240,64656,0.029499866539557,"63"
"8N13693",1.03025996939437,1,83.5,43831,43320,64765,-0.015910133460443,"63"
"8N13694",-0.961032454038466,1,80.05,43322,43330,64779,-0.040122033460443,"63"
"8N13695",0.853662060360438,1,83.23,43413,43310,64752,-0.034915133460443,"63"
"8N13696",-1.2153861874532,1,76.5,47737,43300,64746,0.166899866539557,"63"
"8N13697",-1.1080557178372,1,77.05,44086,43280,64719,-0.00244013346044303,"63"
"8N13698",0.508549807446348,1,82.5,44424,43090,64416,0.022799866539557,"63"
"8N13699",-2.44695590763478,1,74.73,43753,43300,64732,-0.018580133460443,"63"
"8N13700",-0.419407192701241,1,78.23,44194,43090,64412,0.012079866539557,"63"
"8N13706",-0.20130473981067,2,80.865,44426,43340,64804,0.010549866539557,"28"
"8N13717",0.225443928881203,1,81.49,44487,43250,64661,0.017939866539557,"34"
"8N13745",0.0312928338995535,1,78.28,43728,43320,64765,-0.020790133460443,"24"
"8N13848",-0.0854344191705771,1,81,44025,43290,64725,-0.00563013346044303,"68"
"8N13849",-0.65910491476563,1,80,43842,43200,64587,-0.00975013346044304,"68"
"8N13850",-0.094278473158128,1,81,43885,43310,64749,-0.012920133460443,"68"
"8N13851",-1.23794354067439,1,79,43760,43290,64726,-0.018130133460443,"68"
"8N13852",1.41141776043708,1,81,43708,43260,64687,-0.019170133460443,"68"
"8N13853",-0.626146321343363,1,80.09,43640,43320,64762,-0.024770133460443,"68"
"8N13854",-0.625418415665376,1,80.09,43651,43310,64762,-0.024170133460443,"68"
"8N13855",-0.656330143457255,1,80.09,43057,43270,64688,-0.049650133460443,"68"
"8N13856",0.164237176786772,2,79.07,43610,43320,64769,-0.026430133460443,"68"
"8N13857",-0.63107181643108,1,80.09,43438,43200,64602,-0.028830133460443,"68"
"8N13859",-0.272720213554355,1,78.09,43250,43320,64778,-0.043323133460443,"68"
"8N13860",-0.643696248557262,1,80.09,43227,43210,64608,-0.039236233460443,"68"
"8N13861",0.893695545927408,1,80.09,43702,43260,64686,-0.019360133460443,"68"
"8N13862",-0.816081929894125,1,77.09,43599,43230,64625,-0.022460133460443,"68"
"8N13863",-0.634916371586985,1,80.09,43473,43300,64745,-0.031999133460443,"68"
"8N13915",0.631395665975777,1,82,43798,43320,64771,-0.017700133460443,"34"
"8N13923",-1.01937881453103,2,80.115,43554,43060,64391,-0.016950133460443,"27"
"8N13926",0.370129993287572,1,82,43610,43120,64465,-0.016930133460443,"27"
"8N13927",-1.52407336241979,4,79.99,43781,43260,64683,-0.015800133460443,"27"
"8N13928",-0.118482980998383,4,78.68,46122,43310,64761,0.090999866539557,"27"
"8N13929",0.703526202662035,3,80.96,43754,42950,64221,-0.00197013346044304,"27"
"8N13930",1.27808396817336,2,80.745,44756,43210,64604,0.032459866539557,"27"
"8N13931",0.270914463377768,2,81.75,44672,43330,64790,0.022479866539557,"27"
"8N13932",0.193245784931152,1,82.05,44467,43270,64704,0.015839866539557,"27"
"8N13933",0.932050779994867,3,83.0766666666667,44466,43350,64808,0.012259866539557,"27"
"8N13934",-0.399902335697153,2,81.55,44337,43230,64635,0.011769866539557,"27"
"8N13948",1.07585951211462,5,83.186,44030,43340,64795,-0.00757013346044304,"26"
"8N13949",-0.196570362358984,3,81.2433333333333,43798,43330,64785,-0.018140133460443,"26"
"8N13951",1.29790731495225,2,80.525,44452,43310,64754,0.013439866539557,"26"
"8N13954",0.779728761999285,1,80.5,43983,43200,64584,-0.00308013346044304,"26"
"8N13955",0.0951018392074615,1,79.05,44583,43320,64772,0.018919866539557,"26"
"8N13956",1.54020035677646,3,80.1666666666667,43991,43330,64781,-0.00897013346044304,"28"
"8N13962",0.205660461306846,2,81,44907,43320,64763,0.034179866539557,"28"
"8N13967",0.563868860849681,1,82.05,43869,43270,64681,-0.011740133460443,"28"
"8N13968",-0.943220315115752,1,76,46954,43300,64735,0.130699866539557,"28"
"8N13970",-1.12641608778919,2,77.275,44105,43300,64735,-0.00228013346044303,"27"
"8N13971",0.201254081453689,2,79.365,44056,43250,64657,-0.00212013346044303,"27"
"8N13974",2.06050341280274,5,84.384,44209,43320,64772,0.00147986653955696,"27"
"8N13975",-0.291420782065852,1,81.23,44167,43300,64735,0.000709866539556965,"27"
"8N13976",1.05238550162434,1,81.5,45823,43340,64798,0.075899866539557,"27"
"8N13977",0.649140255046726,1,82.5,43546,43150,64516,-0.021320133460443,"27"
"8N13981",-0.134794864412333,2,82.115,44322,43280,64707,0.00878986653955696,"27"
"8N13983",0.813667924074857,1,80,44091,43280,64710,-0.00216013346044303,"27"
"8N13984",-0.768947473478671,3,78.3833333333333,43940,43250,64664,-0.00771013346044303,"27"
"8N13985",-1.28081497969495,1,79,43766,43180,64549,-0.012490133460443,"27"
"8N13986",-0.349538213994052,3,81.6633333333333,43774,43350,64810,-0.020050133460443,"27"
"8N14001",1.18105492246955,1,80.43,43967,43270,64689,-0.00721013346044304,"28"
"8N14002",1.04109936874441,3,82.3866666666667,43638,43310,64761,-0.024760133460443,"28"
"8N14003",0.47434394370595,2,81.73,44068,43260,64667,-0.00196013346044303,"28"
"8N14004",-1.83000700284177,4,78.865,45568,43330,64788,0.064299866539557,"28"
"8N14005",0.987323710650965,2,79.715,44044,43340,64803,-0.00726013346044303,"28"
"8N14007",-0.999115365001869,1,76.43,45575,43210,64598,0.070699866539557,"28"
"8N14008",-0.350684120693358,1,77.73,44053,43290,64718,-0.00418013346044303,"28"
"8N14009",-0.419650206810949,2,78.62,43212,42900,64149,-0.025310133460443,"38"
"8N14010",-1.04158596935145,4,77.8575,43898,43360,64825,-0.014820133460443,"26"
"8N14011",-0.247824829163087,1,80.93,48172,43270,64689,0.189099866539557,"33"
"8N14012",1.00801645404552,2,80.5,44301,43310,64756,0.00630986653955697,"33"
"8N14014",-0.208501775403994,1,81.43,43914,43330,64792,-0.012860133460443,"33"
"8N14015",0.80424438308539,4,80.3075,44081,43280,64709,-0.00244013346044303,"33"
"8N14016",1.03332582503241,7,80.5442857142857,45667,43340,64794,0.068699866539557,"33"
"8N14017",-0.783918497694748,3,78.6066666666667,42746,42720,63886,-0.038492133460443,"33"
"8N14018",1.40120038778709,3,84.0766666666667,43492,43260,64685,-0.029160133460443,"27"
"8N14022",0.282807055434351,7,82.9914285714286,43643,43240,64656,-0.021290133460443,"26"
"8N14023",-0.923672299507787,2,78.015,44203,43330,64779,0.000989866539556968,"27"
"8N14031",-0.0792306109435516,3,82.1366666666667,44382,43310,64758,0.010059866539557,"27"
"8N14041",-0.233696620828924,2,81.365,44130,43310,64748,-0.00166013346044303,"26"
"8N14050",0.863038252323423,3,81.6833333333333,44151,43200,64578,0.00480986653955696,"28"
"8N14051",0.25209541733503,1,81,43688,43250,64661,-0.019510133460443,"28"
"8N14052",0.83034136555293,3,82.5766666666667,44291,43360,64820,0.00365986653955697,"26"
"8N14057",-0.597936473786761,4,79.3875,49827,43160,64534,0.271899866539557,"28"
"8N14064",0.449191314026261,1,81.73,43499,43260,64683,-0.028910133460443,"28"
"8N14089",-0.881863448022955,3,77.92,44416,43300,64730,0.012399866539557,"27"
"8N14105",1.18109322582062,1,84,43985,43320,64773,-0.00905013346044304,"26"
"8N14106",-0.551216570263016,1,81,43480,43280,64712,-0.030723133460443,"26"
"8N14109",-0.278651582781823,3,80.5766666666667,43487,43290,64719,-0.030536133460443,"28"
"8N14111",-1.47534246127682,2,80.18,43855,43290,64730,-0.013680133460443,"27"
