"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8N06899",-1.69805252841466,1,17.89,43528,43350,64816,-0.0316963197905429,"60"
"8N06900",-1.07709663773264,2,18.61,43148,43360,64835,-0.0499763197905429,"60"
"8N06916",0.805305602193604,8,20.3,41953,41760,62459,-0.0304973197905429,"27"
"8N06917",-0.233532163633634,8,19.2775,44073,43270,64695,-0.00232631979054291,"27"
"8N06920",1.87495493684543,2,21.445,44116,43360,64831,-0.00475631979054291,"27"
"8N06922",0.29803523550284,4,19.65,43878,43370,64844,-0.0162063197905429,"27"
"8N06928",0.174306316769489,1,19.35,44414,43330,64786,0.0105836802094571,"26"
"8N06930",-0.200497964563513,3,19.07,45042,43240,64646,0.0443336802094571,"26"
"8N06931",0.914815401589395,2,20.295,45025,43300,64743,0.0403436802094571,"26"
"8N06941",-1.48735248738285,1,17.61,44181,43160,64525,0.00801368020945709,"26"
"8N06942",0.255619577052831,1,19.49,45423,43280,64712,0.0598936802094571,"26"
"8N06943",-1.12454799919803,3,18.06,44329,43340,64797,0.00621368020945709,"26"
"8N06944",-0.835912686402925,1,18.4,44135,43110,64464,0.00812368020945709,"26"
"8N06976",0.644630577922114,1,20.07,41862,42110,62957,-0.0517563197905429,"26"
"8N06979",-1.5231547063901,2,17.73,42530,42400,63388,-0.0337043197905429,"26"
"8N06989",-0.388919873017277,1,18.85,44482,43330,64780,0.0139236802094571,"28"
"8N06999",-0.0925449824474966,2,19.11,43848,43340,64807,-0.0163963197905429,"28"
"8N13064",0.725716797220145,1,20.24,43423,43270,64691,-0.0325683197905429,"67"
"8N13073",-0.281680947462989,2,19.16,43284,43190,64575,-0.0355393197905429,"67"
"8N13081",-1.00489196632092,2,18.425,43221,43330,64789,-0.0451363197905429,"67"
"8N13086",-0.0896810634112352,4,19.4025,42948,43300,64742,-0.0563563197905429,"67"
"8N13090",0.639369815265693,2,20.105,42008,41980,62765,-0.0386713197905429,"67"
"8N13097",-0.509450905037014,3,18.9766666666667,42542,42930,64195,-0.0581063197905429,"67"
"8N13098",0.416325785879887,1,19.8,43453,43310,64760,-0.0333033197905429,"67"
"8N13100",-0.505461246822468,2,18.875,43613,43330,64782,-0.0268363197905429,"67"
"8N13105",-0.303730900062989,2,19.125,43838,43290,64720,-0.0141963197905429,"67"
"8N13113",-0.0230281335275841,1,19.37,42201,41980,62782,-0.0294663197905429,"67"
"8N13114",0.342787494227925,4,19.8575,43154,43330,64780,-0.0479043197905429,"67"
"8N13116",1.07357468618715,1,20.57,43504,43280,64709,-0.0293463197905429,"67"
"8N13119",0.451835365098716,3,19.99,43361,43210,64607,-0.0326403197905429,"67"
"8N13132",-0.925388286183861,3,18.4566666666667,43474,43350,64821,-0.0341763197905429,"67"
"8N13135",0.820004714559112,1,20.32,42996,43350,64815,-0.0564163197905429,"67"
"8N13139",1.3255225334672,1,20.84,43303,43300,64734,-0.0395655197905429,"67"
"8N13141",1.1546946687018,1,20.57,43570,43290,64721,-0.0266963197905429,"67"
"8N13149",-0.213288383398636,2,19.14,43693,43360,64826,-0.0242663197905429,"67"
"8N13216",-0.21196344860173,1,19.35,44144,43330,64778,-0.00183631979054291,"35"
"8N13286",-0.16265169349335,1,19.31,43895,43320,64770,-0.0132763197905429,"35"
"8N13333",-0.863303075581979,1,18.62,43870,43310,64749,-0.0136763197905429,"24"
"8N13345",-0.622597649973562,1,18.91,44319,43310,64750,0.00723368020945709,"23"
"8N13347",-0.86835016297079,4,18.75,43695,43340,64794,-0.0232163197905429,"23"
"8N13355",-0.881312722076528,1,18.69,44043,43330,64774,-0.00644631979054291,"23"
"8N13357",0.134169432636375,1,19.51,44417,43350,64813,0.00974368020945709,"23"
"8N13360",-0.321069798180163,2,19.265,43973,43360,64825,-0.0112763197905429,"22"
"8N13368",0.443535404790319,1,20.01,42626,43010,64309,-0.0577163197905429,"23"
"8N13373",0.0453164076831706,1,19.48,43966,43270,64701,-0.00758631979054291,"23"
"8N13401",-0.0983036732264862,2,19.33,43647,43280,64715,-0.0229763197905429,"23"
"8N13408",-0.0646389531478734,3,19.56,43592,43330,64779,-0.0275263197905429,"23"
"8N13418",0.174036738495172,1,19.59,43598,43320,64770,-0.0270063197905429,"23"
"8N13419",-0.164572235385573,2,19.26,44412,43300,64744,0.0117736802094571,"23"
"8N13423",-1.20089237743434,2,18.235,44320,43300,64737,0.00771368020945709,"35"
"8N13425",0.451226494998594,1,19.8,43825,43220,64618,-0.0115663197905429,"35"
"8N13426",-1.06329894087528,2,18.285,46017,43290,64719,0.0874036802094571,"23"
"8N13437",-0.0293881337724322,1,19.49,43812,43300,64734,-0.0158663197905429,"23"
"8N13440",-0.398365975853646,1,19.15,43084,43080,64415,-0.0399404697905429,"23"
"8N13455",0.309927428263383,2,20.08,43838,43330,64790,-0.0163563197905429,"60"
"8N13479",0.446936072521181,1,20.03,44610,43350,64814,0.0187536802094571,"34"
"8N13490",0.470833303808428,1,20.17,43636,43250,64665,-0.0220263197905429,"34"
"8N13496",-0.251166427306047,1,19.17,43665,43340,64802,-0.0249163197905429,"24"
"8N13524",1.15253738426351,1,20.64,44032,43320,64770,-0.00686631979054291,"23"
"8N13526",0.223776364822066,1,19.81,43862,43360,64830,-0.0165263197905429,"23"
"8N13558",0.215689870017331,1,19.53,48075,43170,64538,0.189703680209457,"23"
"8N13567",0.357895437075006,1,19.8,43812,43350,64807,-0.0181563197905429,"23"
"8N13587",0.0316907876186104,2,19.635,44314,43200,64581,0.0122136802094571,"23"
"8N13590",0.509054249328912,1,20.09,43740,43330,64789,-0.0210063197905429,"23"
"8N13601",-1.89141137744566,3,17.55,43749,43310,64751,-0.0193163197905429,"67"
"8N13602",0.532339210518194,1,20.01,43274,43310,64762,-0.0417873197905429,"67"
"8N13603",0.276964444029273,2,19.675,42796,42480,63517,-0.0247363197905429,"67"
"8N13604",-0.231807109687937,3,19.2433333333333,43507,43330,64782,-0.0316023197905429,"67"
"8N13605",0.0548708109447378,1,19.5,43612,43300,64740,-0.0253063197905429,"67"
"8N13606",0.546821891559891,2,19.92,43430,43160,64526,-0.0270663197905429,"67"
"8N13607",0.255555311216258,4,19.7375,43474,43300,64735,-0.0316403197905429,"67"
"8N13608",-0.398844374703569,3,18.9833333333333,43729,43300,64740,-0.0198963197905429,"67"
"8N13609",-1.07985042333811,1,18.23,43479,43270,64685,-0.0299733197905429,"67"
"8N13610",0.639783479102395,1,20.03,43247,42950,64223,-0.0260963197905429,"67"
"8N13611",-0.105404472143463,1,19.24,43943,43320,64762,-0.0106163197905429,"67"
"8N13612",0.924521233223561,1,20.31,44207,43230,64639,0.00555368020945709,"67"
"8N13613",0.226895518228103,1,19.59,43867,43300,64745,-0.0135963197905429,"67"
"8N13615",-0.847740226921372,2,18.585,43223,43300,64748,-0.0435433197905429,"67"
"8N13616",0.565025106123449,3,19.9666666666667,43629,43350,64811,-0.0268163197905429,"67"
"8N13617",-0.171006294781184,4,19.3075,43462,43350,64812,-0.0345363197905429,"67"
"8N13618",-2.56846013489891,1,16.67,43285,43080,64406,-0.0302003197905429,"67"
"8N13619",-0.281400939092138,1,19.07,43369,43270,64699,-0.0354513197905429,"67"
"8N13620",0.238189735679477,4,19.725,42990,43000,64310,-0.0403597197905429,"67"
"8N13621",-0.181682579523551,2,19.265,43257,43260,64680,-0.0400060197905429,"67"
"8N13622",0.777943582899659,3,20.2766666666667,43234,43330,64782,-0.0443373197905429,"67"
"8N13623",0.532084360208045,2,20.035,43071,43310,64749,-0.0509863197905429,"67"
"8N13624",-0.0434304503835408,2,19.405,43316,43260,64678,-0.0373023197905429,"67"
"8N13625",0.0769572029711793,2,19.475,43501,43350,64821,-0.0330053197905429,"67"
"8N13626",0.115164149154518,1,19.48,43494,43190,64580,-0.0257963197905429,"67"
"8N13627",1.52533141148966,1,21.05,43279,43290,64726,-0.0405811197905429,"67"
"8N13628",0.343600822548782,1,19.72,43608,43330,64779,-0.0268063197905429,"67"
"8N13629",-0.216580604272548,2,19.18,43280,43340,64800,-0.0426103197905429,"67"
"8N13630",0.82074214908963,1,20.31,43352,43310,64754,-0.0379043197905429,"67"
"8N13631",0.630535810532955,2,20.1,43217,43340,64801,-0.0456243197905429,"67"
"8N13632",-0.343178738804278,2,19.1,43168,43180,64561,-0.0406518197905429,"67"
"8N13633",-0.0242874093791271,1,19.42,43535,43330,64786,-0.0303953197905429,"67"
"8N13634",0.768917704052271,2,20.235,43338,43210,64603,-0.0341003197905429,"67"
"8N13635",0.645817036872847,2,20.105,43573,43300,64746,-0.0273263197905429,"67"
"8N13636",0.935737621190135,2,20.415,43109,43320,64769,-0.0498623197905429,"67"
"8N13637",1.23379791816064,1,20.65,43696,43310,64749,-0.0217063197905429,"67"
"8N13640",0.130223692144155,2,19.585,43305,43330,64784,-0.0410383197905429,"67"
"8N13641",-0.318706059396578,4,19.0725,43290,43100,64432,-0.0310123197905429,"67"
"8N13642",-1.57180443116662,1,17.71,43635,43260,64683,-0.0223963197905429,"67"
"8N13643",0.569566501204024,6,20.135,41574,42500,63559,-0.0840963197905429,"67"
"8N13644",0.573295747079894,3,20.0633333333333,43341,43240,64648,-0.0350443197905429,"67"
"8N13645",1.1652922317423,2,20.65,43143,43350,64821,-0.0497433197905429,"67"
"8N13646",0.119783922862429,1,19.48,43651,43170,64550,-0.0174763197905429,"67"
"8N13647",-0.0291881022700495,2,19.42,43376,43340,64794,-0.0380163197905429,"67"
"8N13648",1.01473438507763,3,20.5133333333333,43331,43280,64714,-0.0376073197905429,"67"
"8N13649",0.27603807560621,1,19.65,43487,43240,64644,-0.0281963197905429,"67"
"8N13650",-0.327715713224372,6,19.2066666666667,43006,43330,64792,-0.0550463197905429,"67"
"8N13651",0.587154396494694,3,19.99,43580,43330,64784,-0.0282763197905429,"67"
"8N13652",-1.32390705617438,1,17.97,43688,43320,64771,-0.0227263197905429,"67"
"8N13653",0.069708754021868,2,19.525,43241,43340,64798,-0.0444213197905429,"67"
"8N13654",-0.601748190138801,4,18.8375,44701,43330,64786,0.0240336802094571,"67"
"8N13655",0.46430067103796,1,20.08,43733,43330,64782,-0.0211463197905429,"63"
"8N13656",-0.169264789915148,1,19.41,43875,43250,64673,-0.0108463197905429,"63"
"8N13657",0.593390474994619,1,20.22,43498,43270,64697,-0.0292363197905429,"63"
"8N13658",-1.44844939503992,1,18.16,43682,43320,64774,-0.0231663197905429,"63"
"8N13659",0.109135259723777,1,19.68,44746,43320,64774,0.0265736802094571,"63"
"8N13660",-0.786495234214847,1,18.86,43346,43220,64624,-0.0338913197905429,"63"
"8N13661",0.147251367219822,1,19.83,43795,43350,64813,-0.0190963197905429,"63"
"8N13663",0.799225864938841,1,20.52,43432,43230,64637,-0.0306103197905429,"63"
"8N13664",-0.161179242272381,1,19.52,43182,43220,64626,-0.0418643197905429,"63"
"8N13665",0.857373768775096,1,20.48,44175,43330,64784,-0.000596319790542907,"63"
"8N13666",0.281477337858954,1,19.97,43807,43340,64789,-0.0179363197905429,"63"
"8N13667",0.212026702622281,1,19.9,43729,43360,64832,-0.0227263197905429,"63"
"8N13668",0.132898101438535,1,19.78,45057,43320,64771,0.0409736802094571,"63"
"8N13669",0.939630735339007,1,20.67,43445,43350,64816,-0.0355063197905429,"63"
"8N13670",-0.619403539713717,1,19.04,43310,43360,64831,-0.0422773197905429,"63"
"8N13671",0.89911138537482,1,20.61,43941,43200,64590,-0.00537631979054291,"63"
"8N13672",0.782549243313401,1,20.5,43518,43230,64631,-0.0262763197905429,"63"
"8N13673",-0.591322938120681,1,18.98,43446,43280,64705,-0.0320453197905429,"63"
"8N13674",0.498678902431581,1,20.2,43610,43230,64623,-0.0219963197905429,"63"
"8N13675",0.598071327441455,1,20.22,43660,43250,64664,-0.0208063197905429,"63"
"8N13676",0.590422071707369,1,20.29,43924,43310,64756,-0.0114263197905429,"63"
"8N13677",1.41998166299713,1,21.07,44147,43320,64768,-0.00121631979054291,"63"
"8N13678",0.234443697259365,1,19.85,43277,43280,64703,-0.0398781297905429,"63"
"8N13679",-0.39881536497623,1,19.18,43524,43290,64728,-0.0290263197905429,"63"
"8N13680",-0.816395283522616,1,18.74,43651,43330,64782,-0.0249763197905429,"63"
"8N13681",-0.28744590199341,1,19.33,43776,43230,64642,-0.0145363197905429,"63"
"8N13682",0.835981945183902,1,20.51,43778,43330,64778,-0.0189963197905429,"63"
"8N13683",-0.736889853083397,1,18.85,44190,43320,64765,0.000863680209457089,"63"
"8N13684",0.273254066955767,1,19.93,43401,43310,64756,-0.0357763197905429,"63"
"8N13685",0.542843135727293,1,20.22,43139,43330,64774,-0.0485923197905429,"63"
"8N13686",1.04018049664689,1,20.72,43911,43310,64759,-0.0121063197905429,"63"
"8N13687",0.838218442404555,1,20.53,43115,43320,64763,-0.0493363197905429,"63"
"8N13688",0.158788083735352,1,19.81,43319,43230,64638,-0.0357173197905429,"63"
"8N13689",-0.0445469171684231,1,19.5,43893,43310,64752,-0.0126563197905429,"63"
"8N13690",-1.26669636202793,1,18.21,44242,43320,64772,0.00303368020945709,"63"
"8N13691",0.290113972371291,1,19.94,43679,43310,64749,-0.0225963197905429,"63"
"8N13692",-0.0784031319769668,1,19.44,44729,43240,64656,0.0294736802094571,"63"
"8N13693",0.217479516626045,1,19.86,43831,43320,64765,-0.0159363197905429,"63"
"8N13694",0.385326540976026,1,20.05,43322,43330,64779,-0.0401459197905429,"63"
"8N13695",0.617215606798929,1,20.29,43413,43310,64752,-0.0349383197905429,"63"
"8N13696",-1.10897029120431,1,18.28,47737,43300,64746,0.166803680209457,"63"
"8N13697",-1.07891350697008,1,18.41,44086,43280,64719,-0.00245631979054291,"63"
"8N13698",-0.314436914119889,1,19.28,44424,43090,64416,0.0227736802094571,"63"
"8N13699",-2.37599184226003,1,17.06,43753,43300,64732,-0.0186063197905429,"63"
"8N13700",-0.402941775561333,1,19.11,44194,43090,64412,0.0120636802094571,"63"
"8N13706",-0.0159518979408873,2,19.37,44426,43340,64804,0.0105336802094571,"28"
"8N13717",0.28536350255324,1,19.87,44487,43250,64661,0.0179136802094571,"34"
"8N13745",0.453512720372182,1,19.93,43728,43320,64765,-0.0208163197905429,"24"
"8N13848",0.328126983710751,1,19.76,44025,43290,64725,-0.00564631979054291,"68"
"8N13849",0.173174315794073,1,19.6,43842,43200,64587,-0.00976631979054291,"68"
"8N13850",0.686652931335021,1,20.14,43885,43310,64749,-0.0129463197905429,"68"
"8N13851",-0.0509402515025281,1,19.37,43760,43290,64726,-0.0181563197905429,"68"
"8N13852",0.79146132713061,1,20.17,43708,43260,64687,-0.0191863197905429,"68"
"8N13853",1.01403330691667,1,20.49,43640,43320,64762,-0.0247863197905429,"68"
"8N13854",0.174703457738994,1,19.61,43651,43310,64762,-0.0241963197905429,"68"
"8N13855",0.265513692946404,1,19.72,43057,43270,64688,-0.0496743197905429,"68"
"8N13856",0.0535779837986326,2,19.465,43610,43320,64769,-0.0264563197905429,"68"
"8N13857",0.028992510709893,1,19.46,43438,43200,64602,-0.0288563197905429,"68"
"8N13859",-0.0902364794755634,1,19.26,43250,43320,64778,-0.0433473197905429,"68"
"8N13860",-1.25535373139344,1,18.12,43227,43210,64608,-0.0392603197905429,"68"
"8N13861",0.218862109315989,1,19.57,43702,43260,64686,-0.0193763197905429,"68"
"8N13862",0.0644702552749115,1,19.41,43599,43230,64625,-0.0224863197905429,"68"
"8N13863",-0.793339775832343,1,18.6,43473,43300,64745,-0.0320223197905429,"68"
"8N13915",0.625255494475627,1,20.3,43798,43320,64771,-0.0177263197905429,"34"
"8N13923",-1.68980739517789,2,17.79,43554,43070,64391,-0.0169763197905429,"27"
"8N13926",0.231600796618313,1,19.8,43610,43120,64465,-0.0169563197905429,"27"
"8N13927",-2.17245479078975,4,17.335,43781,43270,64683,-0.0158163197905429,"27"
"8N13928",0.462983989104844,4,19.905,46122,43310,64761,0.0910036802094571,"27"
"8N13929",-0.0561155700271519,3,19.58,43754,42950,64221,-0.00199631979054291,"27"
"8N13930",-0.258987143179008,2,19.235,44756,43210,64604,0.0324336802094571,"27"
"8N13931",1.47704985158516,2,21.08,44672,43330,64790,0.0224536802094571,"27"
"8N13932",0.149255973927421,1,19.62,44467,43270,64704,0.0158136802094571,"27"
"8N13933",-0.205590245764686,3,19.2733333333333,44466,43350,64808,0.0122336802094571,"27"
"8N13934",-0.962549816291818,2,18.605,44337,43230,64635,0.0117436802094571,"27"
"8N13948",1.12570254870963,5,20.6,44030,43340,64795,-0.00758631979054291,"26"
"8N13949",0.619581232087185,3,20.0333333333333,43798,43330,64785,-0.0181663197905429,"26"
"8N13951",-0.0172375580056074,2,19.275,44452,43310,64754,0.0134136802094571,"26"
"8N13954",0.422498634531048,1,19.72,43983,43200,64584,-0.00310631979054291,"26"
"8N13955",0.306259803036277,1,19.56,44583,43320,64772,0.0189036802094571,"26"
"8N13956",0.565308573121643,3,19.9633333333333,43991,43330,64781,-0.00899631979054291,"28"
"8N13962",-0.13906714210151,2,19.335,44907,43320,64763,0.0341536802094571,"28"
"8N13967",0.460702221981318,1,19.89,43869,43270,64681,-0.0117563197905429,"28"
"8N13968",-0.172821607039553,1,19.08,46954,43300,64735,0.130703680209457,"28"
"8N13970",-0.755240458002407,2,18.655,44105,43300,64735,-0.00229631979054291,"27"
"8N13971",-0.767114692934069,2,18.605,44056,43250,64657,-0.00213631979054291,"27"
"8N13974",0.144364441181796,5,19.678,44209,43320,64772,0.00145368020945709,"27"
"8N13975",-0.622470086547519,1,18.82,44167,43300,64735,0.00068368020945709,"27"
"8N13976",-0.121715268754843,1,19.3,45823,43340,64798,0.0758036802094571,"27"
"8N13977",0.200538513765142,1,19.77,43546,43150,64516,-0.0213463197905429,"27"
"8N13981",-0.108183973661784,2,19.495,44322,43280,64707,0.00877368020945709,"27"
"8N13983",0.375873472315826,1,19.86,44091,43280,64710,-0.00218631979054291,"27"
"8N13984",0.051546656401538,3,19.6266666666667,43940,43250,64664,-0.00773631979054291,"27"
"8N13985",0.548111256480158,1,20.13,43766,43180,64549,-0.0125163197905429,"27"
"8N13986",0.306652988920711,3,19.9133333333333,43774,43350,64810,-0.0200763197905429,"27"
"8N14001",0.28750709555843,1,19.47,43967,43270,64689,-0.00723631979054291,"28"
"8N14002",0.754789825675023,3,20.1266666666667,43638,43310,64761,-0.0247863197905429,"28"
"8N14003",-1.4291072798728,2,17.845,44068,43260,64667,-0.00198631979054291,"28"
"8N14004",-1.0916759601831,4,18.19,45568,43330,64788,0.0643036802094571,"28"
"8N14005",0.426062125786369,2,19.605,44044,43340,64803,-0.00727631979054291,"28"
"8N14006",-0.000632165635098474,1,19.26,43679,43290,64722,-0.0218563197905429,"28"
"8N14007",-0.413457675232746,1,18.69,45575,43210,64598,0.0707036802094571,"28"
"8N14008",-0.0352180171677773,1,19.13,44053,43290,64718,-0.00419631979054291,"28"
"8N14009",-0.239757475715851,2,19.155,43212,42900,64149,-0.0253363197905429,"38"
"8N14010",0.426113001893098,4,19.6275,43898,43360,64825,-0.0148463197905429,"26"
"8N14011",-0.950304686023479,1,18.14,48172,43270,64689,0.189103680209457,"33"
"8N14012",-0.85260488503431,2,18.345,44301,43310,64756,0.00629368020945709,"33"
"8N14014",0.483276683153438,1,19.76,43914,43330,64792,-0.0128763197905429,"33"
"8N14015",0.545810591493853,4,19.84,44081,43280,64709,-0.00246631979054291,"33"
"8N14016",-1.29675227033594,7,17.97,45667,43340,64794,0.0687036802094571,"33"
"8N14017",-0.545839963487988,3,18.72,42746,42720,63886,-0.0385163197905429,"33"
"8N14018",-0.244965531855663,3,19.21,43492,43260,64685,-0.0291763197905429,"27"
"8N14022",0.659442267729827,7,20.1414285714286,43643,43250,64656,-0.0213063197905429,"26"
"8N14023",0.529663663404634,2,19.93,44203,43330,64779,0.000963680209457092,"27"
"8N14031",-0.488823315227496,4,19.1,44382,43310,64758,0.0100336802094571,"27"
"8N14041",0.686350552550135,2,20.05,44130,43310,64748,-0.00167631979054291,"26"
"8N14050",-0.621071719438856,3,18.7766666666667,44151,43200,64578,0.00478368020945709,"28"
"8N14051",-0.607973981796445,1,18.85,43688,43250,64661,-0.0195363197905429,"28"
"8N14052",0.101581705530859,3,19.4766666666667,44291,43360,64820,0.00364368020945709,"26"
"8N14057",-0.502984797885485,4,18.7325,49827,43160,64534,0.271903680209457,"28"
"8N14064",0.281987324304017,1,19.68,43499,43260,64683,-0.0289363197905429,"28"
"8N14089",-0.236368031475504,3,19.21,44416,43300,64730,0.0123736802094571,"27"
"8N14105",0.339236856642341,1,19.6,43985,43320,64773,-0.00906631979054291,"26"
"8N14106",0.174533245686648,1,19.44,43480,43280,64712,-0.0307473197905429,"26"
"8N14109",-1.2138303295035,3,18.21,43487,43290,64719,-0.0305603197905429,"28"
"8N14111",-0.774677704532788,2,18.745,43855,43290,64730,-0.0137063197905429,"27"
"8N14113",0.394179780121991,1,19.7,47009,43310,64758,0.132403680209457,"27"
"8N14115",0.165837043042335,1,19.65,44025,43300,64735,-0.00587631979054291,"27"
"8N14116",-0.089863027988332,4,19.4825,43851,43320,64764,-0.0150463197905429,"27"
"8N14119",-0.873540429257457,7,18.56,44366,43310,64749,0.00944368020945709,"26"
"8N14127",-0.690017818453715,2,18.685,46177,43190,64572,0.0999036802094571,"20"
"8N14143",-0.763286423121359,3,18.66,43722,43240,64644,-0.0172263197905429,"28"
"8N14149",0.326933760998834,2,19.695,44759,43320,64765,0.0272336802094571,"28"
"8N14152",-0.929359168253533,1,18.48,43774,43320,64770,-0.0187163197905429,"28"
"8N14157",0.274806486001092,2,19.71,43870,43310,64751,-0.0136263197905429,"28"
"8N14161",-0.303079746837964,2,19.225,44494,43350,64811,0.0135036802094571,"27"
"8N14162",0.0762850025197123,2,19.595,45788,43260,64672,0.0783036802094571,"27"
"8N14164",0.458977447000087,3,20.0266666666667,43999,43310,64754,-0.00779631979054291,"27"
"8N14166",-0.189091907115703,4,19.37,43994,43300,64733,-0.00742631979054291,"27"
"8N14167",0.747157051812042,3,20.2566666666667,44120,43280,64699,-0.000586319790542911,"27"
"8N14176",-0.870376917057075,3,18.66,43787,43170,64551,-0.0109063197905429,"28"
"8N14178",-0.836121719819835,2,18.475,44426,43350,64811,0.0102736802094571,"28"
"8N14181",0.0130798184467446,3,19.32,43730,43320,64769,-0.0208363197905429,"28"
"8N14186",0.360662692851325,1,19.85,43843,43250,64671,-0.0123963197905429,"27"
"8N14187",1.49133005262768,3,20.99,43990,43230,64623,-0.00422631979054291,"27"
"8N14188",0.105368915866892,2,19.705,44134,43350,64813,-0.00335631979054291,"27"
"8N14189",0.966513732480661,2,20.455,43929,43290,64731,-0.0102363197905429,"27"
"8N14201",-0.276703875877701,1,19.09,44535,43340,64792,0.0159836802094571,"27"
"8N14212",0.213245860270191,1,19.56,44147,43340,64794,-0.00215631979054291,"33"
"8N14220",-0.0503746192349291,4,19.37,44427,43300,64741,0.0124736802094571,"27"
"8N14225",0.464566804355373,4,20.035,44111,43310,64759,-0.00269631979054291,"27"
"8N14227",-0.680423570261054,2,19,43799,43280,64704,-0.0155163197905429,"27"
"8N14231",-0.128135600024593,1,19.11,44396,43330,64784,0.00985368020945709,"26"
"8N14286",-0.201389750576518,1,19.21,43805,43250,64669,-0.0141663197905429,"68"
"8N14287",0.730759824319251,1,20.2,43353,43280,64716,-0.0366153197905429,"68"
"8N14288",-0.00699156040494084,1,19.42,43642,43320,64771,-0.0249263197905429,"68"
"8N14289",0.234116635124958,1,19.68,43323,43270,64689,-0.0374833197905429,"68"
"8N14290",-0.139765459362455,1,19.29,43273,43290,64730,-0.0406551197905429,"68"
"8N14291",0.682271919970189,1,20.14,43695,43290,64720,-0.0208363197905429,"68"
"8N14292",0.957172086870733,1,20.35,43543,43330,64789,-0.0300593197905429,"68"
"8N14293",-0.703970004948259,2,18.785,43107,43270,64699,-0.0475433197905429,"68"
"8N14294",-0.185904011618081,3,19.4566666666667,43348,43330,64776,-0.0388833197905429,"68"
"8N14295",-0.625510646800695,1,18.77,43705,43320,64770,-0.0218963197905429,"68"
"8N14296",-0.0349487981268803,1,19.31,43450,43230,64643,-0.0296963197905429,"68"
"8N14297",-0.128922476044728,1,19.3,43256,43220,64624,-0.0383113197905429,"68"
"8N14298",0.0833356926502694,1,19.51,43789,43300,64736,-0.0169063197905429,"68"
"8N14299",-0.0523395098852097,1,19.37,43724,43310,64755,-0.0206763197905429,"68"
"8N14300",0.741208683192526,1,20.21,43406,43300,64743,-0.0349813197905429,"68"
"8N14339",0.508815872278024,1,19.89,43970,43290,64725,-0.00833631979054291,"68"
"8N14340",-0.993864584237917,5,18.594,43773,43270,64702,-0.0165463197905429,"68"
"8N14341",0.683173620519789,1,20.09,42990,42950,64250,-0.0380043197905429,"68"
"8N14342",0.244791536737391,1,19.62,43740,43310,64755,-0.0198663197905429,"68"
"8N14343",0.40447990867063,1,19.88,43394,43300,64745,-0.0356133197905429,"68"
"8N14344",-0.31155812708502,1,19.13,43410,43330,64790,-0.0363713197905429,"68"
"8N14347",-0.445889597364118,1,18.99,43375,43330,64780,-0.0377213197905429,"68"
"8N14348",0.771787384890779,1,20.17,43810,43300,64730,-0.0158863197905429,"68"
"8N14350",0.699420660220878,1,20.07,44653,43250,64663,0.0256236802094571,"68"
"8N14351",0.139082578895268,1,19.5,44061,43290,64726,-0.00403631979054291,"68"
"8N14352",0.446296396518409,1,19.93,43135,43270,64697,-0.0462233197905429,"68"
"8N14353",0.191293390717245,1,19.66,43295,43330,64778,-0.0415063197905429,"68"
"8N14354",0.679686745932816,1,20.13,44783,43280,64702,0.0304236802094571,"68"
"8N14355",0.567267090759627,1,19.97,46348,43290,64721,0.102903680209457,"68"
"8N14437",-0.684588144122197,2,18.945,44351,43360,64826,0.00637368020945709,"27"
"8N14439",-0.48370904893188,3,19.0466666666667,43617,43260,64677,-0.0230763197905429,"27"
"8N14443",-0.428212811503384,1,18.79,44455,43190,64572,0.0193136802094571,"26"
"8N14445",0.226147473878575,4,19.6475,43957,43360,64817,-0.0118463197905429,"26"
"8N14446",0.39112460698225,2,19.63,45408,43330,64777,0.0571036802094571,"26"
"8N14515",-0.831068879369902,1,18.8,44131,43330,64777,-0.00234631979054291,"60"
"8N14516",0.201451217494769,2,19.92,45638,43330,64786,0.0677036802094571,"60"
"8N14517",0.180072337470854,1,19.87,43547,43120,64483,-0.0200063197905429,"60"
"8N14518",-0.950458483504374,1,18.78,43282,43270,64703,-0.0395503197905429,"60"
"8N14519",-0.504140956758166,2,19.255,43427,43240,64647,-0.0311773197905429,"60"
"8N14520",-0.338476948072242,1,19.41,43778,43350,64814,-0.0199863197905429,"60"
"8N14521",0.217494176537225,2,19.995,43508,43360,64828,-0.0329453197905429,"60"
"8N14522",-0.0518069557538235,1,19.63,43658,43340,64804,-0.0251963197905429,"60"
"8N14523",1.72861382172782,2,21.435,44366,43330,64789,0.00820368020945709,"60"
"8N14524",0.760666182801006,1,20.55,44176,43310,64754,0.000553680209457091,"60"
"8N14525",0.00734823886263082,1,19.73,45257,43270,64692,0.0529436802094571,"60"
"8N14526",0.61490084431684,1,20.32,43966,43330,64783,-0.0101763197905429,"60"
"8N14527",-0.69606554296261,1,18.94,44194,43330,64788,0.000213680209457091,"60"
"8N14528",-0.626227157358151,2,19.035,43941,43330,64782,-0.0114063197905429,"60"
"8N14529",0.365871775148659,1,20.15,43604,43240,64662,-0.0230963197905429,"60"
"8N14530",-1.78584593014167,1,17.89,43888,43350,64807,-0.0146763197905429,"60"
"8N14531",-1.05040500457115,2,18.59,44343,43340,64796,0.00686368020945709,"60"
"8N14532",-0.225310186013856,2,19.425,44688,43320,64774,0.0239036802094571,"60"
